MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_cut_v1-8c_Zr_1_Ch_v2-3c_B_Ch_2B_2CF3_Ch_ntn_edge_2x2x2,70.5946000000,1.8137030384,-9.23985,-232118.926332,0.00000,-21428.916002,0.00000,7680.49536,-69328.18354,81.13089,98252.41368915069324,22-dmb_433K_1Bar
SR_dnr_v1-4c_pyrene_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1B_2F_Ch_ntn_edge_1x1x3,60.8222000000,4.3511959850,-15.12901,-201878.197864,0.00000,-40203.840114,0.00000,7817.59267,-82530.73607,144.73778,98252.41368915069324,22-dmb_433K_1Bar
SR_edq_v1-3c_B_Ch_v2-6c_Cr_1_Ch_2B_2NH2_Ch_1x1x1,51.2824000000,2.8449864048,-5.26090,-132321.115867,0.00000,-13436.479782,0.00000,4374.86888,-12229.71338,53.70740,98252.41368915069324,22-dmb_433K_1Bar
SR_epc_v1-6c_bicyclooctane_Ch_v2-4c_1anC_Ch_v3-4c_Cu_1_Ch_2B_2CH3_Ch_1x1x1,63.6202000000,4.7992633108,-11.80669,-212038.227618,0.00000,-35717.218900,0.00000,6597.36771,-81723.25853,139.98712,98252.41368915069324,22-dmb_433K_1Bar
SR_epq_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-3c_B_Ch_2B_4CN_Ch_1x1x1,26.5104000000,0.8701530995,-2.80170,-73071.612495,0.00000,-3826.162427,0.00000,2637.92808,-7987.79506,32.15049,98252.41368915069324,22-dmb_433K_1Bar
SR_epq_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_4B_fused_8H_Ch_1x1x1,,,,,,,,,,,,22-dmb_433K_1Bar
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_ntn_edge_1B_2NH2_Ch_2x2x2,76.3236000000,4.6341040587,-13.59758,-254443.261876,0.00000,-42794.618851,0.00000,9272.57601,-98161.77264,166.22174,98252.41368915069324,22-dmb_433K_1Bar
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_1x1x2,8.7204000000,1.3073239302,-5.22658,-20965.741011,0.00000,-2148.238602,0.00000,864.89692,-414.00265,40.45657,98252.41368915069324,22-dmb_433K_1Bar
SR_flt_v1-3c_pyrrole_Ch_v2-8c_Zr_1_Ch_1TrU_Ch_1DoU_Ch_2x2x1,36.1298000000,2.7010198191,-25.27966,-268381.270682,0.00000,-50851.518000,0.00000,10197.51852,-130288.73106,198.17601,98252.41368915069324,22-dmb_433K_1Bar
SR_fly_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_1DoU_Ch_1TrU_Ch_1B_4H_Ch_1x2x1,30.9007000000,4.4189829120,-20.44785,-369792.437834,0.00000,-104846.475346,0.00000,22728.22278,-151866.70805,223.70840,98252.41368915069324,22-dmb_433K_1Bar
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_triazine_Ch_v5-4c_Cu_1_Ch_ntn_edge_4B_fused_8H_Ch_1x1x1,71.3832000000,6.3337909753,-10.76987,-199322.738470,0.00000,-45736.769877,0.00000,7784.54143,-58951.54738,156.74780,98252.41368915069324,22-dmb_433K_1Bar
SR_fof_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1B_2Br_Ch_2x1x1,83.8910000000,2.9116116024,-23.17597,-305284.415500,0.00000,-69015.106081,0.00000,10431.99067,-155092.24588,226.86403,98252.41368915069324,22-dmb_433K_1Bar
SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_4CN_Ch_ntn_edge_1x1x2,28.5844000000,1.9712901490,-23.59859,-100571.402001,0.00000,-19465.173607,0.00000,5289.12804,-45052.02859,146.93025,98252.41368915069324,22-dmb_433K_1Bar
SR_frf_v1-3c_pyrrole_Ch_v2-4c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_ntn_edge_2B_2F_Ch_1x1x1,39.1803000000,2.9360880896,-13.67095,-308043.369133,0.00000,-39268.417502,0.00000,8741.12423,-141958.62539,147.73953,98252.41368915069324,22-dmb_433K_1Bar
SR_frl_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_1x3x2,42.7516000000,4.2025581487,-41.01887,-214963.707840,0.00000,-34963.071833,0.00000,5109.33355,-137982.14630,255.37123,98252.41368915069324,22-dmb_433K_1Bar
SR_fsh_v1-4c_1anC_Ch_v2-6c_Zn_1_Ch_1B_4H_Ch_1TrU_Ch_2x2x1,59.4120000000,4.7318599668,-35.88509,-285194.418442,0.00000,-60052.918918,0.00000,4832.35070,-188710.28009,297.24917,98252.41368915069324,22-dmb_433K_1Bar
SR_fsi_v1-4c_bicyclooctane_Ch_v2-4c_bicyclooctane_Ch_v3-6c_Cr_1_Ch_1TrU_Ch_1B_4H_Ch_1x2x1,95.3170000000,6.3466867383,-30.59154,-720407.195120,0.00000,-205188.715198,0.00000,22827.46112,-427411.95150,307.18128,98252.41368915069324,22-dmb_433K_1Bar
SR_fsk_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2CH3_Ch_ntn_edge_1x2x1,126.6388000000,7.9478296082,-17.16699,-367474.324597,0.00000,-116591.478793,0.00000,16670.86281,-152803.28614,255.59273,98252.41368915069324,22-dmb_433K_1Bar
SR_fsk_v1-6c_Zr_1_Ch_v2-4c_1anC_Ch_v3-4c_bicyclooctane_Ch_1TrU_Ch_1x2x2,23.7304000000,1.0343897045,-23.89744,-109003.671940,0.00000,-4028.191094,0.00000,3623.72932,-51165.22218,90.08363,98252.41368915069324,22-dmb_433K_1Bar
SR_fsm_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_v3-4c_1anC_Ch_1B_2CF3_Ch_1x2x2,49.6872000000,1.5145888791,-36.63016,-287279.092420,0.00000,-22703.154075,0.00000,5953.65704,-180510.84719,160.49650,98252.41368915069324,22-dmb_433K_1Bar
SR_fsm_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_1DoU_Ch_1TrU_Ch_ntn_edge_1x2x2,78.4914000000,5.4990404464,-38.80224,-333115.495070,0.00000,-88351.185430,0.00000,9000.27050,-216244.24617,330.01145,98252.41368915069324,22-dmb_433K_1Bar
SR_fsm_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1DoU_Ch_1TrU_Ch_1x2x2,16.9152000000,0.7261334187,-35.00633,-84759.716305,0.00000,-2655.513764,0.00000,1646.73660,-42961.69961,73.95091,98252.41368915069324,22-dmb_433K_1Bar
SR_fsx_v1-5c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_1TrU_Ch_1DoU_Ch_2x2x1,62.5666000000,4.3886149227,-24.84949,-238111.671865,0.00000,-54987.117140,0.00000,7864.32183,-129080.99906,265.51401,98252.41368915069324,22-dmb_433K_1Bar
SR_gar_v1-4c_1anC_Ch_v2-6c_Zr_1_Ch_1B_2SH_Ch_1x1x1,55.2726000000,1.7161714906,-25.26358,-227866.956185,0.00000,-31012.477227,0.00000,7564.59712,-114215.33927,146.74769,98252.41368915069324,22-dmb_433K_1Bar
SR_gee_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_ntn_edge_2x2x2,106.8706000000,3.6451714636,-30.84160,-439535.464826,0.00000,-111432.420824,0.00000,10495.17055,-271208.35157,300.13401,98252.41368915069324,22-dmb_433K_1Bar
SR_geo_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_ntn_edge_1DoU_Ch_2x2x2,50.9046000000,2.0419279268,-37.02518,-277578.045805,0.00000,-38744.229125,0.00000,4815.17250,-182795.56554,183.14110,98252.41368915069324,22-dmb_433K_1Bar
SR_geo_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_1B_2SH_Ch_ntn_edge_1x1x1,43.0026000000,5.2519503474,-14.45652,-142508.448919,0.00000,-31555.731714,0.00000,5083.52789,-61023.59430,207.09680,98252.41368915069324,22-dmb_433K_1Bar
SR_geo_v1-3c_triazine_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_ntn_edge_2B_2CF3_Ch_1x1x1,22.5466000000,1.7033905506,-9.12279,-66286.196445,0.00000,-8702.112993,0.00000,2392.34775,-16062.95599,96.49538,98252.41368915069324,22-dmb_433K_1Bar
SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2B_4Br_Ch_ntn_edge_4x1x1,25.9790000000,0.9053847134,-30.43795,-130127.388702,0.00000,-11841.433876,0.00000,2786.97103,-73956.97148,127.80591,98252.41368915069324,22-dmb_433K_1Bar
SR_hbr_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_1B_2NO2_Ch_1x1x2,25.4842000000,0.7711683971,-13.51799,-86919.929679,0.00000,-6787.286760,0.00000,4294.58294,-27376.50108,56.26493,98252.41368915069324,22-dmb_433K_1Bar
SR_hey_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_1B_2NO2_Ch_ntn_edge_1x1x1,24.6456000000,1.7895520752,-24.31372,-92928.329773,0.00000,-12719.734242,0.00000,3370.94164,-41261.88006,136.40230,98252.41368915069324,22-dmb_433K_1Bar
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2B_2CF3_Ch_1x1x2,15.9496000000,0.9976086262,-0.74849,-34538.844698,0.00000,-1441.694990,0.00000,1748.72460,6242.16158,21.22555,98252.41368915069324,22-dmb_433K_1Bar
SR_htp_v1-6c_B_Ch_v2-6c_Cr_1_Ch_1B_4CN_Ch_2x2x2,40.8678000000,0.8160948919,-27.68826,-192655.055215,0.00000,-16772.183753,0.00000,4915.29106,-101430.30597,84.61950,98252.41368915069324,22-dmb_433K_1Bar
SR_hyk_v1-4c_Cu_1_Ch_v2-6c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_2x2x1,268.1524000000,3.0529049985,-20.78807,-1016046.271926,0.00000,-241616.406813,0.00000,31725.96059,-555454.79375,244.32234,98252.41368915069324,22-dmb_433K_1Bar
SR_hyl_v1-3c_triazine_Ch_v2-6c_Cr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_ntn_edge_2x2x1,113.0754000000,1.9847156511,-31.51632,-594074.494068,0.00000,-89308.466507,0.00000,10894.30204,-386220.17506,206.71464,98252.41368915069324,22-dmb_433K_1Bar
SR_hyx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2F_Ch_ntn_edge_2x2x1,53.9386000000,2.9630647949,-25.89378,-268370.297646,0.00000,-31945.611532,0.00000,4967.49228,-158197.29580,210.37574,98252.41368915069324,22-dmb_433K_1Bar
SR_iab_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_ntn_edge_1B_4CN_Ch_2x2x1,,,,,,,,,,,,22-dmb_433K_1Bar
SR_ibe_v1-6c_Zr_1_Ch_v2-3c_B_Ch_1TrU_Ch_1x1x1,50.1954000000,2.0123394730,-9.27721,-129162.107118,0.00000,-21134.790479,0.00000,4431.37475,-18546.36382,104.27145,98252.41368915069324,22-dmb_433K_1Bar
SR_jaj_v1-3c_B_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1DoU_Ch_1TrU_Ch_2x2x1,79.9892000000,9.0893537671,-15.55072,-225664.544812,0.00000,-75261.744643,0.00000,10024.75446,-92098.79123,268.34443,98252.41368915069324,22-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_1B_2Br_Ch_2x2x1,105.9450000000,4.6559435329,-24.10948,-658965.618174,0.00000,-216180.298117,0.00000,28749.05882,-320631.17456,282.52741,98252.41368915069324,22-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_1B_4Br_Ch_2x2x1,68.1772000000,2.0140257450,-33.28820,-297557.043158,0.00000,-58744.494047,0.00000,10734.94858,-177986.51426,230.79344,98252.41368915069324,22-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_2B_4CN_Ch_ntn_edge_2x2x1,37.8530000000,1.6533365396,-5.49363,-107547.541768,0.00000,-8942.992144,0.00000,3274.28496,-17189.19836,64.98723,98252.41368915069324,22-dmb_433K_1Bar
SR_kag_v1-6c_Zr_1_Ch_1TrU_Ch_2x2x1,16.1294000000,0.5483386695,-6.16406,-45638.913398,0.00000,-2241.223179,0.00000,1538.06094,-5328.67444,35.07061,98252.41368915069324,22-dmb_433K_1Bar
SR_kew_v1-6c_Cr_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_2NH2_Ch_1x1x2,38.2822000000,3.6577783106,-6.38756,-106621.279168,0.00000,-14234.478849,0.00000,3698.92952,-19457.97210,97.27312,98252.41368915069324,22-dmb_433K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1B_4CN_Ch_2x2x3,61.0120000000,1.0644715108,-37.87550,-406306.292432,0.00000,-14336.536572,0.00000,7684.79021,-261462.58677,96.43859,98252.41368915069324,22-dmb_433K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x2,44.1650000000,2.9963239258,-12.68178,-146700.325314,0.00000,-19546.030258,0.00000,5630.91297,-50136.02058,127.92140,98252.41368915069324,22-dmb_433K_1Bar
SR_kez_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_v3-6c_B_Ch_ntn_edge_1TrU_Ch_2x2x2,16.0000000000,0.6185036230,-nan,-162242.060092,0.00000,-382.730464,0.00000,1082.74858,-120550.69205,78.67826,98252.41368915069324,22-dmb_433K_1Bar
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_ntn_edge_1x1x1,50.8392000000,2.0024303820,-13.11067,-207136.850266,0.00000,-24642.235380,0.00000,5114.05889,-98602.90460,133.69820,98252.41368915069324,22-dmb_433K_1Bar
SR_kxe_v1-3c_B_Ch_v2-12c_Zr_1_Ch_2B_2F_Ch_ntn_edge_1x1x1,150.8568000000,5.7827944481,-15.25233,-467377.358623,0.00000,-117454.295175,0.00000,18940.48217,-189876.92425,230.46393,98252.41368915069324,22-dmb_433K_1Bar
SR_lcy_v1-6c_Cr_1_Ch_2B_4Br_Ch_1x1x1,23.8752000000,2.1423370316,-14.78014,-68949.590645,0.00000,-17033.314224,0.00000,3841.21407,-23674.74184,184.07192,98252.41368915069324,22-dmb_433K_1Bar
SR_lnj_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_1DoU_Ch_1TrU_Ch_2x2x1,75.8028000000,7.8652412574,-16.02616,-372226.057480,0.00000,-138406.170112,0.00000,18735.93349,-114691.97686,257.02248,98252.41368915069324,22-dmb_433K_1Bar
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_2CH3_Ch_2x2x1,100.5462000000,3.0923623848,-31.18800,-487105.814060,0.00000,-90625.104552,0.00000,10540.92226,-314202.58300,214.07662,98252.41368915069324,22-dmb_433K_1Bar
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_1x1x1,98.0696000000,2.9460570048,-5.87812,-238701.247620,0.00000,-24892.575654,0.00000,9170.23533,-6559.38151,54.89524,98252.41368915069324,22-dmb_433K_1Bar
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1TrU_Ch_1DoU_Ch_1x1x1,71.8274000000,7.4474042426,-17.35980,-226122.206526,0.00000,-59102.973615,0.00000,9598.87314,-97804.50865,234.44951,98252.41368915069324,22-dmb_433K_1Bar
SR_mcn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_2B_2OH_Ch_ntn_edge_1x1x2,67.2266000000,4.7997811547,-17.74733,-217470.571182,0.00000,-51585.110369,0.00000,8566.81608,-93548.46152,221.40329,98252.41368915069324,22-dmb_433K_1Bar
SR_mcn_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_2B_2Br_Ch_ntn_edge_1x1x1,25.8230000000,2.1259308787,-7.14774,-67228.887443,0.00000,-8625.777368,0.00000,2487.75246,-8558.08190,96.98047,98252.41368915069324,22-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_1B_2SH_Ch_ntn_edge_1x1x1,33.9180500000,5.3744248547,-39.33799,-1197528.075628,0.00000,-274287.475120,0.00000,33564.26764,-762066.78761,292.58016,98252.41368915069324,22-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_ntn_edge_2x2x2,36.6764000000,0.5420120887,-60.77493,-267619.877250,0.00000,-5103.883836,0.00000,3882.47849,-176171.28237,70.56760,98252.41368915069324,22-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_2B_fused_Ch_ntn_edge_1x1x1,46.3030000000,7.3923637703,-27.07353,-149079.705200,0.00000,-50141.740395,0.00000,6585.10014,-78229.83673,298.47522,98252.41368915069324,22-dmb_433K_1Bar
