MOF_name,molecule,fugacity,loading
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CF3_2B_2CF3,22_DMB,98252.4136891507,1.778956708
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,22_DMB,98252.4136891507,1.9838034233
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CF3_ntn_edge,22_DMB,98252.4136891507,3.9917207022
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,22_DMB,98252.4136891507,5.2791241517
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,22_DMB,98252.4136891507,1.2067093378
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,22_DMB,98252.4136891507,0.8763693375
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_ntn_edge,22_DMB,98252.4136891507,4.3008589349
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CF3_1B_2CF3,22_DMB,98252.4136891507,3.4227624235
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2OH_ntn_edge,22_DMB,98252.4136891507,6.2972779525
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_4H_ntn_edge,22_DMB,98252.4136891507,7.6604168706
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2NO2_ntn_edge,22_DMB,98252.4136891507,2.2963947064
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2Br,22_DMB,98252.4136891507,3.9144672861
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_4F,22_DMB,98252.4136891507,5.6767498181
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_2B_4Br,22_DMB,98252.4136891507,2.1535368328
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_2CN_ntn_edge,22_DMB,98252.4136891507,6.5048981077
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_4CN_1B_4CN,22_DMB,98252.4136891507,4.1130136255
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_2B_2F,22_DMB,98252.4136891507,1.7724403637
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_4H_2B_4H,22_DMB,98252.4136891507,2.2110059568
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4Br,22_DMB,98252.4136891507,2.6844419782
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_2B_2SH,22_DMB,98252.4136891507,5.6239413756
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_2OH,22_DMB,98252.4136891507,1.9541738132
OPT_lvtb_sym_5_mc_2_sym_5_on_11_2B_2OH,22_DMB,98252.4136891507,1.9556813192
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2SH,22_DMB,98252.4136891507,5.3197183744
OPT_lvtb_sym_5_mc_2_sym_5_on_9_2B_2OH,22_DMB,98252.4136891507,1.8115970249
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_2OH,22_DMB,98252.4136891507,4.6066498348
OPT_lvtb_sym_5_on_9_sym_5_mc_2_2B_2OH,22_DMB,98252.4136891507,1.8483128738
OPT_mcn_sym_6_mc_3_sym_3_on_1_1B_4CN_1B_4CN_1B_4CN,22_DMB,98252.4136891507,4.1326198586
OPT_mcn_sym_6_mc_3_sym_3_on_1_2B_4F_2B_4F_2B_4F,22_DMB,98252.4136891507,1.2628043598
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_1B_2CN_1B_2CN,22_DMB,98252.4136891507,5.6565520177
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH_1B_2OH,22_DMB,98252.4136891507,6.1696251682
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4CN_1B_4CN_ntn_edge,22_DMB,98252.4136891507,3.6463326311
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2Br_ntn_edge_2B_2Br,22_DMB,98252.4136891507,2.1648025456
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2CN_ntn_edge_ntn_edge,22_DMB,98252.4136891507,4.742606722
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2NO2_ntn_edge_ntn_edge,22_DMB,98252.4136891507,3.8927759621
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4Br_ntn_edge_ntn_edge,22_DMB,98252.4136891507,2.7241774433
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2Br_ntn_edge,22_DMB,98252.4136891507,2.5976240308
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_1B_2OH,22_DMB,98252.4136891507,4.5313276923
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_2CF3_2B_2CF3,22_DMB,98252.4136891507,2.8340456095
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_4CN_2B_4CN,22_DMB,98252.4136891507,3.1272804496
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_1B_2NO2,22_DMB,98252.4136891507,1.7642589119
OPT_mrc_sym_6_mc_3_1AN_C_1B_2Br_1B_2Br,22_DMB,98252.4136891507,1.7270450904
OPT_mrc_sym_6_mc_3_1AN_C_1B_2OH_1B_2OH,22_DMB,98252.4136891507,3.3377654213
OPT_mrc_sym_6_mc_3_1AN_C_1B_4H_ntn_edge,22_DMB,98252.4136891507,2.4549659795
OPT_nbob_sym_5_mc_2_1B_2Br,22_DMB,98252.4136891507,3.0296535845
OPT_nbob_sym_5_mc_2_1B_4H,22_DMB,98252.4136891507,2.3402637052
OPT_nbob_sym_5_mc_2_2B_4H,22_DMB,98252.4136891507,1.735869416
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4F,22_DMB,98252.4136891507,5.7089008175
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2Br,22_DMB,98252.4136891507,2.6647991596
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2Br,22_DMB,98252.4136891507,2.3472451681
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4CN,22_DMB,98252.4136891507,1.4957308574
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2OH,22_DMB,98252.4136891507,4.9806249025
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NH2,22_DMB,98252.4136891507,3.4502941571
OPT_pcu_sym_6_mc_3_1B_2NO2,22_DMB,98252.4136891507,2.8059583027
OPT_pcu_sym_6_mc_3_2B_2CN,22_DMB,98252.4136891507,3.0988746064
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2NH2_1B_2NH2,22_DMB,98252.4136891507,8.1860329033
OPT_pts_sym_5_mc_2_1AN_C_1B_2F,22_DMB,98252.4136891507,4.5772351731
OPT_pts_sym_5_mc_2_1AN_C_2B_2NH2,22_DMB,98252.4136891507,2.7244249972
OPT_pyr_sym_6_mc_3_sym_3_on_1_1B_4Br,22_DMB,98252.4136891507,2.7585681803
OPT_pyr_sym_6_mc_3_sym_3_on_1_2B_4Br,22_DMB,98252.4136891507,1.4506463759
OPT_pyr_sym_6_mc_3_sym_3_on_2_2B_2CF3,22_DMB,98252.4136891507,1.5184087081
OPT_qza_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,22_DMB,98252.4136891507,3.1089424988
OPT_qza_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H,22_DMB,98252.4136891507,5.0622203018
OPT_reo_sym_8_mc_9_1B_2Br,22_DMB,98252.4136891507,1.906682121
OPT_reo_sym_8_mc_9_2B_2Br,22_DMB,98252.4136891507,1.2857278338
OPT_rhrb_sym_5_mc_2_1B_2CH3,22_DMB,98252.4136891507,2.9898084275
OPT_rhrb_sym_5_mc_2_2B_2CH3,22_DMB,98252.4136891507,1.8881209197
OPT_rhrb_sym_5_mc_2_sym_5_on_11_1B_2CN,22_DMB,98252.4136891507,3.8059029178
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2CN,22_DMB,98252.4136891507,2.0129167776
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NH2,22_DMB,98252.4136891507,3.2319361078
OPT_rhrb_sym_5_mc_2_sym_5_on_9_2B_2CH3,22_DMB,98252.4136891507,3.237880874
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_2NO2,22_DMB,98252.4136891507,1.7714024355
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_2SH,22_DMB,98252.4136891507,2.8861477481
OPT_rtl_sym_6_mc_3_sym_3_on_1_1B_2SH,22_DMB,98252.4136891507,5.9836975281
OPT_rtl_sym_6_mc_3_sym_3_on_1_2B_4Br,22_DMB,98252.4136891507,1.1742260378
OPT_rtl_sym_6_mc_3_sym_3_on_2_1B_2NO2,22_DMB,98252.4136891507,3.6437332275
OPT_rtl_sym_6_mc_3_sym_3_on_2_2B_2NO2,22_DMB,98252.4136891507,1.4729061855
OPT_scu_sym_8_mc_9_sym_5_on_11_1B_2CN,22_DMB,98252.4136891507,4.0952273252
OPT_scu_sym_8_mc_9_sym_5_on_11_2B_2NH2,22_DMB,98252.4136891507,4.0483688122
OPT_scu_sym_8_mc_9_sym_5_on_9_1B_2F,22_DMB,98252.4136891507,3.0234332364
OPT_scu_sym_8_mc_9_sym_5_on_9_2B_2CH3,22_DMB,98252.4136891507,3.3820682525
OPT_sit_sym_3_on_1_sym_7_mc_4_1B_2NO2,22_DMB,98252.4136891507,3.9025046676
OPT_sit_sym_3_on_1_sym_7_mc_4_2B_2NO2,22_DMB,98252.4136891507,1.4931463439
OPT_sit_sym_3_on_2_sym_7_mc_4_1B_2F,22_DMB,98252.4136891507,6.0512995698
OPT_sit_sym_3_on_2_sym_7_mc_4_2B_2NO2,22_DMB,98252.4136891507,1.6010631153
