MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_pti_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_2NH2_Ch_1x1x2,501.0905000000,43.9106386398,-4.09935,-222440.614517,0.00000,-39966.841249,-2140.19180,13499.26912,-264547.64756,51.37564,8016139.59684940520674,h2_77K_100Bar
SR_pti_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_4H_Ch_1DoU_Ch_1x1x3,739.6290000000,50.7277618080,-4.17687,-265190.614488,0.00000,-61933.857719,-3105.33963,21202.67162,-330229.81184,54.32196,8016139.59684940520674,h2_77K_100Bar
SR_ptt_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_4H_Ch_1TrU_Ch_1x3x1,349.8137500000,36.3615443845,-4.90473,-383314.286310,0.00000,-53630.175724,-3126.89792,15588.83456,-440071.35995,52.92125,8016139.59684940520674,h2_77K_100Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_ntn_edge_2x2x2,1590.5195000000,29.9734757115,-4.14219,-809040.821595,0.00000,-123267.278034,-7032.37392,20667.48743,-939340.47355,50.55757,8016139.59684940520674,h2_77K_100Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_bicyclooctane_Ch_2B_2F_Ch_1x1x1,2374.5775000000,98.4948394849,-2.27028,-414692.400122,0.00000,-171563.345688,-6633.96379,67262.60603,-592889.70960,45.34215,8016139.59684940520674,h2_77K_100Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_v4-4c_bicyclooctane_Ch_2B_fused_Ch_ntn_edge_1x1x1,186.6900000000,24.8217204583,-4.89555,-850870.530509,0.00000,-106482.307718,-6467.97488,23372.02673,-963820.81310,48.00518,8016139.59684940520674,h2_77K_100Bar
SR_qza_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_ntn_edge_2x2x1,1447.3815000000,82.4872137365,-2.83138,-316404.789419,0.00000,-109649.508491,-4510.72741,59889.99096,-430565.02532,48.28370,8016139.59684940520674,h2_77K_100Bar
SR_rhr_v1-4c_Cu_1_Ch_2B_2CH3_Ch_1x1x1,1799.8155000000,104.1953645356,-2.11223,-313062.587174,0.00000,-125580.886299,-5176.26982,47755.25286,-443819.74330,42.94255,8016139.59684940520674,h2_77K_100Bar
SR_rnb_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_ntn_edge_2B_2F_Ch_1x1x1,591.8725000000,65.4324751384,-2.69892,-141033.004123,0.00000,-42693.550752,-1766.22611,23702.82982,-185492.78098,44.43367,8016139.59684940520674,h2_77K_100Bar
SR_rnb_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_2B_2CN_Ch_1x1x1,1266.4230000000,103.1952341899,-1.83221,-207162.201021,0.00000,-83477.292154,-3320.93061,28651.13595,-293960.42379,40.34648,8016139.59684940520674,h2_77K_100Bar
