MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_ibe_v1-6c_Zr_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_1x1x1,124.8432000000,2.5170700830,-23.38438,-475841.714701,0.00000,-101376.838939,0.00000,20166.66678,-219780.63709,213.94644,98295.62964388793625,23-dmb_433K_1Bar
SR_jaj_v1-3c_triazine_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_ntn_edge_1DoU_Ch_2x2x1,72.1430000000,8.8076052398,-37.91642,-270420.911644,0.00000,-99728.500421,0.00000,7394.80601,-162257.12938,374.68512,98295.62964388793625,23-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_2B_4F_Ch_1x1x1,9.5384000000,1.4008902390,0.95492,-21184.799662,0.00000,-1329.022214,0.00000,970.64816,5191.19741,34.32900,98295.62964388793625,23-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_1B_4H_Ch_2x2x1,88.1026000000,7.9162916370,-27.36747,-295618.880236,0.00000,-108843.384597,0.00000,11922.13052,-153227.27262,321.12210,98295.62964388793625,23-dmb_433K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_ntn_edge_2B_4Br_Ch_2x2x1,89.6320000000,2.0563847803,-11.17504,-258827.412924,0.00000,-53874.661734,0.00000,11091.30803,-54942.75918,155.81102,98295.62964388793625,23-dmb_433K_1Bar
SR_kea_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_2SH_Ch_1x1x1,42.5200000000,4.8625971014,-9.75157,-122938.920033,0.00000,-23220.972265,0.00000,4980.48187,-24726.17827,136.74936,98295.62964388793625,23-dmb_433K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_ntn_edge_2x2x2,141.6372000000,4.4916334584,-35.09876,-676539.511759,0.00000,-124963.705611,0.00000,16351.63461,-396106.43654,247.04067,98295.62964388793625,23-dmb_433K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_1B_4F_Ch_2x2x2,36.5198000000,1.3495169379,-40.65778,-245151.861352,0.00000,-13160.315015,0.00000,3614.64579,-154627.70266,132.30149,98295.62964388793625,23-dmb_433K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_2x2x2,58.3412000000,1.0941445118,-28.00371,-291611.645766,0.00000,-28965.711291,0.00000,7000.35226,-151573.38827,113.05746,98295.62964388793625,23-dmb_433K_1Bar
SR_kle_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-3c_pyrrole_Ch_2B_4Br_Ch_1x1x1,248.6638000000,2.3223645597,-16.91345,-813391.544212,0.00000,-234748.568297,0.00000,32002.93415,-334595.60845,228.85780,98295.62964388793625,23-dmb_433K_1Bar
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_ntn_edge_1x1x1,118.3068000000,3.3647861299,-16.58778,-417993.061807,0.00000,-94471.439349,0.00000,14868.02821,-173829.43548,228.58965,98295.62964388793625,23-dmb_433K_1Bar
SR_kxe_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_2B_2CF3_Ch_1x1x1,122.1992000000,2.5336037525,-10.73912,-372155.385228,0.00000,-64073.877868,0.00000,14238.92856,-84511.18216,130.47655,98295.62964388793625,23-dmb_433K_1Bar
SR_llk_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1B_4F_Ch_1x1x1,54.7036000000,2.8135874605,-21.13677,-242640.730909,0.00000,-42633.017961,0.00000,6281.61892,-128183.61167,226.54240,98295.62964388793625,23-dmb_433K_1Bar
SR_ltw_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_2B_2OH_Ch_ntn_edge_1x1x1,22.0742000000,0.6414751940,-10.42477,-77262.796608,0.00000,-6133.748277,0.00000,2785.22641,-19994.69837,62.03393,98295.62964388793625,23-dmb_433K_1Bar
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_1DoU_Ch_1TrU_Ch_1B_4H_Ch_1x1x1,46.0174000000,7.4644383568,-15.93809,-143297.160319,0.00000,-44716.832231,0.00000,5930.28500,-56739.31036,268.43867,98295.62964388793625,23-dmb_433K_1Bar
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_1B_4CN_Ch_ntn_edge_1x1x1,16.4118000000,0.8217863483,-21.28154,-63411.199255,0.00000,-10386.699956,0.00000,2143.54255,-26781.08616,78.25457,98295.62964388793625,23-dmb_433K_1Bar
SR_maw_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_2B_fused_Ch_ntn_edge_1x1x1,38.5526000000,3.0194353918,-31.12724,-176731.987674,0.00000,-39480.798361,0.00000,4823.36083,-105615.38808,209.09679,98295.62964388793625,23-dmb_433K_1Bar
SR_mcn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_2B_4H_Ch_ntn_edge_1x1x2,91.7814000000,8.0184510961,-24.15598,-285665.601776,0.00000,-101554.993044,0.00000,12842.23601,-124010.88078,301.77172,98295.62964388793625,23-dmb_433K_1Bar
SR_mcn_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_2B_2OH_Ch_ntn_edge_1x1x2,74.6302000000,5.2445792871,-11.45895,-209642.418991,0.00000,-59853.391143,0.00000,8381.89753,-54693.86695,209.61061,98295.62964388793625,23-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,23.2140000000,1.9303361484,1.03088,-54414.897165,0.00000,-4046.762908,0.00000,2359.99214,8429.21068,42.31285,98295.62964388793625,23-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_2x2x2,126.8538000000,4.7078046951,-45.13809,-799324.875933,0.00000,-162921.746690,0.00000,10008.02447,-597106.43459,381.83499,98295.62964388793625,23-dmb_433K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,73.5098000000,1.5446211918,-38.18847,-498768.793618,0.00000,-30732.793273,0.00000,7825.81341,-320320.67220,157.28558,98295.62964388793625,23-dmb_433K_1Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1TrU_Ch_ntn_edge_1x1x1,27.7741750000,7.0197966221,-24.30049,-649236.598283,0.00000,-246447.405633,0.00000,31216.67629,-259704.66881,303.10094,98295.62964388793625,23-dmb_433K_1Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_4H_Ch_2x2x2,92.0688000000,2.6586381366,-39.92410,-517487.852066,0.00000,-61699.410374,0.00000,9101.89817,-315601.49952,218.42456,98295.62964388793625,23-dmb_433K_1Bar
SR_mhg_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_2B_2Br_Ch_1x1x1,104.1870000000,2.6783074175,-9.02146,-298162.623879,0.00000,-54192.416649,0.00000,11023.28566,-52600.11670,134.64438,98295.62964388793625,23-dmb_433K_1Bar
SR_mmn_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2CF3_Ch_1x1x1,48.5646000000,2.1342418320,-9.22686,-198620.401222,0.00000,-25091.636579,0.00000,5112.73171,-83640.88274,120.89238,98295.62964388793625,23-dmb_433K_1Bar
SR_mog_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_1B_4H_Ch_1x2x2,29.5738000000,4.7168420736,-42.67563,-295606.270530,0.00000,-54916.357262,0.00000,5655.45749,-181047.94098,280.25450,98295.62964388793625,23-dmb_433K_1Bar
SR_mrc_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NO2_Ch_2x1x2,58.6554000000,3.8496562523,-27.17405,-238445.608873,0.00000,-49395.528378,0.00000,6433.09685,-119119.42328,241.05607,98295.62964388793625,23-dmb_433K_1Bar
SR_mrc_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NH2_Ch_2x1x2,65.8566000000,3.9262513067,-24.37613,-252569.806761,0.00000,-57431.829364,0.00000,6758.12102,-121009.88927,235.28446,98295.62964388793625,23-dmb_433K_1Bar
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1TrU_Ch_1B_4H_Ch_1x2x2,39.3776000000,1.8515909522,-18.40979,-151564.603389,0.00000,-24233.662313,0.00000,7124.77435,-63831.07776,142.11357,98295.62964388793625,23-dmb_433K_1Bar
SR_muo_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-3c_B_Ch_1B_4Br_Ch_1x1x2,78.2400000000,2.0292180835,-16.69681,-273064.993899,0.00000,-57993.727368,0.00000,12582.80899,-106491.56643,150.33206,98295.62964388793625,23-dmb_433K_1Bar
SR_myc_v1-6c_Zn_1_Ch_v2-3c_B_Ch_1B_2NH2_Ch_ntn_edge_1x1x1,47.3736000000,4.2186091041,-6.40679,-175720.687864,0.00000,-25605.814893,0.00000,5358.45608,-65996.26442,140.23903,98295.62964388793625,23-dmb_433K_1Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,14.7100000000,1.0630716139,-5.45173,-42506.919800,0.00000,-3808.496474,0.00000,1316.28892,-3822.10372,68.77204,98295.62964388793625,23-dmb_433K_1Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_4F_Ch_1x1x1,11.4262000000,0.8872342659,-3.61201,-30967.452024,0.00000,-2626.513416,0.00000,1092.33741,-742.18905,54.95519,98295.62964388793625,23-dmb_433K_1Bar
SR_nba_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x1,17.5164000000,2.9661679404,-7.67643,-52935.223264,0.00000,-8671.684173,0.00000,1807.17685,-10845.37358,128.16625,98295.62964388793625,23-dmb_433K_1Bar
SR_nha_v1-6c_Cr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,41.0596000000,1.7935370914,-34.51026,-196357.813119,0.00000,-37660.474520,0.00000,4134.76033,-115883.75848,202.91239,98295.62964388793625,23-dmb_433K_1Bar
SR_nht_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_2x2x1,120.8620000000,2.3629726788,-9.82438,-400700.531478,0.00000,-60466.045363,0.00000,11358.30710,-114890.74625,129.98140,98295.62964388793625,23-dmb_433K_1Bar
SR_nju_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_1x1x1,49.4290000000,1.4408139443,-1.32222,-143945.201537,0.00000,-10221.203214,0.00000,5405.34857,-11613.00722,29.19410,98295.62964388793625,23-dmb_433K_1Bar
SR_nkb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2OH_Ch_1x1x2,82.1352000000,7.5929017660,-28.85205,-292324.834524,0.00000,-98638.091230,0.00000,9614.79629,-155240.56816,321.19719,98295.62964388793625,23-dmb_433K_1Bar
SR_nkb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_ntn_edge_1x2x3,42.3472000000,2.8125701982,-54.98253,-635392.594156,0.00000,-65961.258051,0.00000,10072.81878,-459191.41598,292.00457,98295.62964388793625,23-dmb_433K_1Bar
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_1B_2NH2_Ch_ntn_edge_2x2x1,49.6425000000,5.5006626108,-34.71812,-869110.923888,0.00000,-208110.932973,0.00000,25914.94899,-510147.54435,285.39932,98295.62964388793625,23-dmb_433K_1Bar
SR_nke_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_4CN_Ch_2x2x1,73.9040000000,2.5346553288,-7.36809,-219449.772699,0.00000,-40965.912386,0.00000,6436.82526,-48962.58215,129.20384,98295.62964388793625,23-dmb_433K_1Bar
SR_nkq_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_3x2x4,39.7978000000,1.6485317511,-inf,-354593.115380,0.00000,-16047.283400,0.00000,2837.52830,-257838.16412,151.24541,98295.62964388793625,23-dmb_433K_1Bar
SR_nkq_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_2B_2OH_Ch_1x1x2,16.6486000000,2.0757084076,0.63525,-37857.177501,0.00000,-2928.692567,0.00000,1829.31432,7073.20497,35.81174,98295.62964388793625,23-dmb_433K_1Bar
SR_nkq_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_1DoU_Ch_1B_4H_Ch_ntn_edge_2x1x2,49.5974000000,9.5670018845,-22.55910,-260535.315105,0.00000,-120308.695717,0.00000,12619.06887,-96069.64835,314.78611,98295.62964388793625,23-dmb_433K_1Bar
SR_pda_v1-8c_Zr_1_Ch_v2-6c_B_Ch_2B_4Br_Ch_ntn_edge_1x1x1,,,,,,,,,,,,23-dmb_433K_1Bar
SR_pdp_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_2B_2NH2_Ch_1x1x1,79.3288000000,4.0148351255,-6.25205,-203720.701256,0.00000,-34466.358970,0.00000,7449.20635,-10248.07833,92.87596,98295.62964388793625,23-dmb_433K_1Bar
SR_pds_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_2B_2CH3_Ch_1x1x1,55.9246000000,6.0875677061,-9.67981,-149131.513267,0.00000,-40162.805573,0.00000,6356.54685,-29147.34457,178.01226,98295.62964388793625,23-dmb_433K_1Bar
SR_pti_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1DoU_Ch_1TrU_Ch_1x1x3,44.8847000000,4.8096724705,-34.02559,-426775.092087,0.00000,-73796.439368,0.00000,9356.21767,-244506.67784,260.50414,98295.62964388793625,23-dmb_433K_1Bar
SR_pto_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_4H_Ch_1x1x1,12.8804000000,2.1212416516,1.75538,-25153.121047,0.00000,-1633.188844,0.00000,1371.24618,10031.30700,28.78444,98295.62964388793625,23-dmb_433K_1Bar
SR_ptt_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2B_2CF3_Ch_1x2x1,68.5946000000,2.1309251503,-8.56323,-183348.647149,0.00000,-32648.138320,0.00000,7384.37703,-18744.80216,108.00841,98295.62964388793625,23-dmb_433K_1Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_1anC_Ch_1B_2F_Ch_1x1x1,80.6072000000,5.5831342358,-27.65902,-297599.277218,0.00000,-88299.351404,0.00000,9754.18279,-155034.43705,295.44337,98295.62964388793625,23-dmb_433K_1Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_bicyclooctane_Ch_2B_2OH_Ch_1x1x1,44.0340000000,1.8760616234,0.45159,-99258.195029,0.00000,-7054.309223,0.00000,4630.57935,20562.33284,35.89247,98295.62964388793625,23-dmb_433K_1Bar
SR_pyr_v1-3c_B_Ch_v2-6c_Zr_1_Ch_2B_2CF3_Ch_1x1x1,16.4044000000,1.0655405281,-1.33113,-39100.526475,0.00000,-2795.922688,0.00000,1570.64439,5342.05797,39.81221,98295.62964388793625,23-dmb_433K_1Bar
SR_qza_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2CN_Ch_2x2x2,55.5100000000,3.9513391668,-27.80217,-226355.431020,0.00000,-53255.758660,0.00000,5617.95853,-121397.39583,264.80060,98295.62964388793625,23-dmb_433K_1Bar
SR_rhr_v1-4c_Cu_1_Ch_2B_2OH_Ch_1x1x1,26.3080000000,1.4903486636,0.15401,-62840.137241,0.00000,-3727.966958,0.00000,3204.41232,8605.39424,26.10480,98295.62964388793625,23-dmb_433K_1Bar
SR_rnb_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_1TrU_Ch_ntn_edge_1DoU_Ch_2x2x1,71.7932000000,5.2513909259,-37.91604,-287720.343311,0.00000,-81437.632284,0.00000,11537.56972,-162372.85578,304.53988,98295.62964388793625,23-dmb_433K_1Bar
SR_rnb_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_ntn_edge_2B_fused_Ch_1x1x1,46.8080000000,6.4752327250,-9.40879,-147564.425856,0.00000,-33552.234693,0.00000,4749.83738,-47203.81651,185.67983,98295.62964388793625,23-dmb_433K_1Bar
SR_rtw_v1-4c_Cu_1_Ch_v2-5c_bicyclooctane_Ch_1B_2Br_Ch_1x1x2,61.6882000000,3.2497880128,-35.20326,-294478.351803,0.00000,-62558.368099,0.00000,6662.87919,-180516.04454,269.73206,98295.62964388793625,23-dmb_433K_1Bar
SR_sbr_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2B_2SH_Ch_ntn_edge_1x1x2,48.5222000000,2.8457907607,-17.37371,-457373.600217,0.00000,-66436.583958,0.00000,11902.73404,-245391.46272,196.70929,98295.62964388793625,23-dmb_433K_1Bar
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_2B_fused_Ch_ntn_edge_1x1x1,131.0976000000,10.2485682863,-22.10809,-355046.467338,0.00000,-162925.796715,0.00000,18820.46949,-141950.43310,327.41781,98295.62964388793625,23-dmb_433K_1Bar
SR_smk_v1-6c_Cr_1_Ch_2B_2SH_Ch_1x1x1,79.3880000000,5.1790110849,-10.97805,-263964.983577,0.00000,-72611.110417,0.00000,8150.76600,-108771.03176,222.20013,98295.62964388793625,23-dmb_433K_1Bar
SR_snk_v1-6c_Zn_1_Ch_1B_2OH_Ch_1x1x2,119.4304000000,4.3098164400,-23.79186,-406793.570130,0.00000,-110278.344272,0.00000,17952.58976,-173801.28832,254.64330,98295.62964388793625,23-dmb_433K_1Bar
SR_snl_v1-6c_Zn_1_Ch_2B_4CN_Ch_1x1x1,76.1510000000,1.4887230390,-4.91240,-199627.700472,0.00000,-21459.571655,0.00000,6483.21295,-2662.45645,65.91499,98295.62964388793625,23-dmb_433K_1Bar
SR_spl_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_1x1x1,160.2452000000,3.7607987467,-36.93014,-656666.774297,0.00000,-178385.733410,0.00000,19668.22911,-377504.86178,295.93383,98295.62964388793625,23-dmb_433K_1Bar
SR_ssb_v1-4c_B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_1x1x1,40.3280000000,5.3735498097,-21.57475,-126318.719086,0.00000,-43934.710694,0.00000,5338.40803,-54268.08448,267.32644,98295.62964388793625,23-dmb_433K_1Bar
SR_ssde_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_ntn_edge_1DoU_Ch_1x1x1,15.9989000000,2.9411468121,-12.98064,-656607.813127,0.00000,-68901.195708,0.00000,12341.84389,-358676.87550,207.25175,98295.62964388793625,23-dmb_433K_1Bar
SR_sse_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_1x1x1,26.8154000000,2.0752615829,-2.22043,-67819.001387,0.00000,-6609.811327,0.00000,2177.58513,2597.87847,58.72846,98295.62964388793625,23-dmb_433K_1Bar
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_1B_2NO2_Ch_ntn_edge_1x1x2,40.6490000000,3.2281734572,-23.44058,-157662.056978,0.00000,-33431.963885,0.00000,6270.84613,-74466.54896,208.61535,98295.62964388793625,23-dmb_433K_1Bar
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2CF3_Ch_1x1x2,62.4198000000,3.4054973128,-19.55202,-221005.990133,0.00000,-53806.292052,0.00000,8078.21782,-95651.27547,223.17093,98295.62964388793625,23-dmb_433K_1Bar
SR_ssf_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1TrU_Ch_1x1x2,28.2434000000,1.8911391859,-12.95817,-125988.821694,0.00000,-20772.086805,0.00000,2636.11931,-65085.95829,171.77912,98295.62964388793625,23-dmb_433K_1Bar
SR_sste_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_1x1x1,82.9676000000,3.6365386814,-10.44675,-272068.688984,0.00000,-48706.809708,0.00000,8456.91861,-81992.78816,171.24039,98295.62964388793625,23-dmb_433K_1Bar
SR_std_v1-6c_bicyclooctane_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1DoU_Ch_3x3x1,54.9838000000,2.6598184414,-37.34033,-417183.276980,0.00000,-32255.120088,0.00000,3909.42246,-292106.37535,229.97770,98295.62964388793625,23-dmb_433K_1Bar
SR_stx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,52.6066000000,7.5080847366,-13.81149,-150637.695141,0.00000,-48652.273753,0.00000,7828.72398,-48608.58723,237.65534,98295.62964388793625,23-dmb_433K_1Bar
SR_svnd_v1-6c_Zn_1_Ch_v2-3c_B_Ch_2B_2NH2_Ch_ntn_edge_1x1x1,44.2960000000,4.8876152726,-6.30251,-120310.162705,0.00000,-19114.502505,0.00000,3685.59861,-12319.83033,120.08854,98295.62964388793625,23-dmb_433K_1Bar
SR_svnd_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_2B_2CH3_Ch_1x1x1,69.1320000000,6.0184516729,-21.74769,-238786.002677,0.00000,-66863.134853,0.00000,9599.75499,-106013.99062,260.78215,98295.62964388793625,23-dmb_433K_1Bar
SR_tbo_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_1B_2F_Ch_1x1x1,64.8566000000,3.1587746322,-2.66712,-176115.630631,0.00000,-32945.572589,0.00000,5942.00843,-21664.97781,85.38805,98295.62964388793625,23-dmb_433K_1Bar
SR_tfc_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1B_2NO2_Ch_ntn_edge_2x2x2,32.9378000000,1.1073342380,-32.71876,-199407.874813,0.00000,-3578.870673,0.00000,3908.29315,-109773.74204,105.29437,98295.62964388793625,23-dmb_433K_1Bar
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2F_Ch_1x1x1,18.5148000000,2.8723235252,-1.27669,-40313.017895,0.00000,-5390.056947,0.00000,1495.08140,7429.24183,62.11204,98295.62964388793625,23-dmb_433K_1Bar
SR_tfe_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_4CN_Ch_1x1x1,32.3388000000,3.7517257476,-12.63249,-100169.646833,0.00000,-19671.888922,0.00000,4067.39511,-27136.67327,152.27035,98295.62964388793625,23-dmb_433K_1Bar
SR_tfe_v1-3c_triazine_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_ntn_edge_2B_2NH2_Ch_1x1x1,24.0896000000,4.9673304883,-15.05817,-160518.899276,0.00000,-36944.317263,0.00000,6335.27239,-60540.06498,200.35447,98295.62964388793625,23-dmb_433K_1Bar
SR_tfm_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_triazine_Ch_1B_2SH_Ch_1x1x1,74.9335500000,7.1687824543,-16.12183,-912812.728209,0.00000,-303580.879967,0.00000,38503.21009,-356064.15479,274.33891,98295.62964388793625,23-dmb_433K_1Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_2x2x2,155.3378000000,4.0936920259,-17.24165,-475856.867247,0.00000,-152285.989568,0.00000,16955.77416,-181386.77977,262.56505,98295.62964388793625,23-dmb_433K_1Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1TrU_Ch_1DoU_Ch_2x2x2,38.0986000000,2.5424474689,-4.08149,-80881.101452,0.00000,-15266.128754,0.00000,2487.33909,13228.36162,94.95712,98295.62964388793625,23-dmb_433K_1Bar
SR_tfo_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_ntn_edge_1B_4H_Ch_2x1x2,79.3204000000,5.4684194889,-27.13402,-269112.958321,0.00000,-84212.605770,0.00000,11799.01473,-124752.46882,296.53516,98295.62964388793625,23-dmb_433K_1Bar
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2SH_Ch_1x1x2,28.9156000000,2.2045298329,0.75880,-65665.934865,0.00000,-4377.481834,0.00000,3548.47198,11843.81872,20.58700,98295.62964388793625,23-dmb_433K_1Bar
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_1B_2Br_Ch_1x1x2,24.3654000000,2.1232155827,-3.74684,-72638.992263,0.00000,-6740.865989,0.00000,2381.24751,-9504.15190,53.60672,98295.62964388793625,23-dmb_433K_1Bar
SR_tfp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1B_4H_Ch_1TrU_Ch_1x1x2,16.7656000000,3.2575970650,-0.42730,-44355.486242,0.00000,-4063.253200,0.00000,1753.42353,-539.42836,47.15829,98295.62964388793625,23-dmb_433K_1Bar
SR_tfzd_v1-8c_Zr_1_Ch_v2-3c_B_Ch_1DoU_Ch_ntn_edge_2x2x2,46.5436000000,1.9682680825,-30.76865,-230008.175104,0.00000,-23350.500037,0.00000,5984.49992,-119961.33223,168.60756,98295.62964388793625,23-dmb_433K_1Bar
SR_tps_v1-4c_B_Ch_v2-4c_B_Ch_v3-6c_Cr_1_Ch_1B_2CF3_Ch_1x1x3,19.8130000000,0.9962751677,-3.89570,-73763.055398,0.00000,-3944.873804,0.00000,2266.49564,-20408.41091,35.41067,98295.62964388793625,23-dmb_433K_1Bar
SR_tru_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-3c_triazine_Ch_v5-4c_Cu_1_Ch_1B_2Br_Ch_1x1x1,118.9540000000,3.4685675802,-8.09048,-342726.859884,0.00000,-82133.927992,0.00000,11212.52356,-83620.05499,153.98700,98295.62964388793625,23-dmb_433K_1Bar
