MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_hey_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_1TrU_Ch_ntn_edge_1x1x1,9.2248000000,1.2698368452,-15.78858,-11779.018517,-2262.56976,-347.736784,-95.82464,2234.05028,-14485.14970,31.19252,99529.86363115794666,co2_313K_1Bar
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_ntn_edge_1DoU_Ch_2x2x2,19.1526000000,1.6916086902,-16.72546,-52060.395715,-9033.46488,-1525.646619,-437.12304,11967.58250,-63056.63026,37.07278,99529.86363115794666,co2_313K_1Bar
SR_hwx_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x2,39.2950000000,3.0301863480,-22.69733,-137220.834562,-92373.44026,-8823.034228,-2238.66480,19494.69728,-240655.97386,105.68839,99529.86363115794666,co2_313K_1Bar
SR_hyk_v1-4c_Cu_1_Ch_v2-6c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2F_Ch_1x1x1,17.9632000000,0.8450087964,-14.25467,-20595.535428,-3561.32011,-242.190518,-68.50116,3609.97468,-24467.54723,10.66658,99529.86363115794666,co2_313K_1Bar
SR_hyx_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2OH_Ch_ntn_edge_2x2x1,76.3984000000,3.7244472159,-26.11512,-172267.718646,-70732.18672,-11603.320687,-3006.38894,28143.12870,-257609.61500,154.75566,99529.86363115794666,co2_313K_1Bar
SR_hyx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2OH_Ch_ntn_edge_2x2x1,53.2092000000,2.4855010883,-20.44348,-84196.004553,-31833.71930,-3363.577594,-922.05597,16382.87258,-120315.35742,60.02584,99529.86363115794666,co2_313K_1Bar
SR_iab_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,66.8258000000,2.3026455091,-22.71899,-222043.867989,-81021.24211,-14793.385283,-4318.36462,45184.32539,-322176.86001,102.65573,99529.86363115794666,co2_313K_1Bar
SR_ibe_v1-6c_Zr_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_1x1x1,84.7052000000,1.7078136798,-20.70072,-123182.404080,-109575.76192,-7108.890511,-1382.90155,19989.86327,-241249.95806,74.11635,99529.86363115794666,co2_313K_1Bar
SR_jaj_v1-3c_triazine_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_ntn_edge_1DoU_Ch_2x2x1,20.0416000000,2.4467862603,-19.05447,-30625.527043,-9142.81714,-1023.804308,-340.71111,6430.81555,-41132.85960,53.14573,99529.86363115794666,co2_313K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_2B_4F_Ch_1x1x1,5.5728000000,0.8184686240,-15.81983,-5585.319184,-3300.70588,-63.929828,-17.10331,1587.16356,-8967.05820,10.24054,99529.86363115794666,co2_313K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_1B_4H_Ch_2x2x1,18.3036000000,1.6446351822,-16.79080,-23220.516442,-11939.07551,-625.892831,-198.08112,3891.30133,-35983.56590,34.06291,99529.86363115794666,co2_313K_1Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_ntn_edge_2B_4Br_Ch_2x2x1,29.0780000000,0.6671228651,-18.40895,-47164.800554,-12420.67220,-623.152024,-180.87884,7336.36771,-60389.50362,25.80854,99529.86363115794666,co2_313K_1Bar
SR_kea_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_2SH_Ch_1x1x1,10.6124000000,1.2136365353,-16.06993,-14810.701454,-2540.00375,-203.208010,-57.78226,2328.20144,-17611.69548,17.42647,99529.86363115794666,co2_313K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_ntn_edge_2x2x2,120.1712000000,3.8108984268,-23.81940,-216319.768093,-107359.35721,-13229.885139,-4215.37989,41801.05906,-341124.39033,107.01762,99529.86363115794666,co2_313K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_1B_4F_Ch_2x2x2,63.2928000000,2.3388601703,-25.83789,-145844.612662,-20049.00199,-7472.276214,-2943.21964,27212.44662,-176309.11050,117.07238,99529.86363115794666,co2_313K_1Bar
SR_key_v1-6c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_2x2x2,126.6988000000,2.3761389322,-26.68864,-242378.572581,-186539.34233,-18937.836129,-4126.58789,32652.01507,-451982.33893,125.36033,99529.86363115794666,co2_313K_1Bar
SR_kle_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-3c_pyrrole_Ch_2B_4Br_Ch_1x1x1,49.4532000000,0.4618619962,-17.24880,-85210.398097,-9425.71191,-1116.333009,-330.29676,12941.36370,-96082.73977,23.23867,99529.86363115794666,co2_313K_1Bar
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_ntn_edge_1x1x1,29.9876000000,0.8528830173,-18.35451,-48277.545182,-8519.85076,-926.183848,-316.28498,9972.05491,-58039.86477,29.58369,99529.86363115794666,co2_313K_1Bar
SR_kxe_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_2B_2CF3_Ch_1x1x1,32.1620000000,0.6668273105,-17.48510,-52409.040615,-7016.36511,-595.781046,-165.27546,10473.61496,-60186.46223,17.53359,99529.86363115794666,co2_313K_1Bar
SR_llk_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1B_4F_Ch_1x1x1,32.4384000000,1.6684144276,-22.89424,-65150.964273,-19431.78904,-2667.709248,-800.07514,11602.38764,-88050.53770,68.58936,99529.86363115794666,co2_313K_1Bar
SR_ltw_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_2B_2OH_Ch_ntn_edge_1x1x1,91.9604000000,2.6723648163,-29.64417,-131674.596880,-202861.28097,-14555.403503,-3188.05711,32706.70355,-352279.33846,131.94987,99529.86363115794666,co2_313K_1Bar
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_1DoU_Ch_1TrU_Ch_1B_4H_Ch_1x1x1,8.2136000000,1.3323201851,-15.58136,-10021.874071,-2434.49101,-237.323909,-70.41342,2017.10158,-12764.10241,24.46360,99529.86363115794666,co2_313K_1Bar
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_1B_4CN_Ch_ntn_edge_1x1x1,31.2648000000,1.5655190668,-26.08649,-75954.938052,-35298.21824,-2509.529591,-868.01215,7716.17415,-114630.69802,76.11547,99529.86363115794666,co2_313K_1Bar
SR_maw_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_2B_fused_Ch_ntn_edge_1x1x1,29.9700000000,2.3472471038,-24.25165,-71711.879381,-12388.12749,-2481.785731,-755.31751,12253.93282,-87337.11012,82.99352,99529.86363115794666,co2_313K_1Bar
SR_mcn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_2B_4H_Ch_ntn_edge_1x1x2,15.7932000000,1.3797675984,-16.49758,-23811.505161,-3576.00393,-426.871288,-107.58365,3930.46760,-27921.96403,26.51293,99529.86363115794666,co2_313K_1Bar
SR_mcn_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_2B_2OH_Ch_ntn_edge_1x1x2,28.4188000000,1.9971090771,-18.74092,-47419.099619,-23559.68559,-1409.101678,-557.88008,6366.00804,-72945.76697,40.75380,99529.86363115794666,co2_313K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,18.8996000000,1.5715766809,-14.78283,-19910.185373,-19939.72204,-362.556662,-66.28584,3169.76392,-40278.74992,17.58890,99529.86363115794666,co2_313K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_2x2x2,80.1080000000,2.9729721815,-22.44247,-157938.439586,-9634.79010,-9626.943961,-3232.12994,35657.30444,-180432.30359,123.11526,99529.86363115794666,co2_313K_1Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,143.0368000000,3.0055539871,-28.65244,-331102.967372,-65666.26894,-20892.969615,-7108.60706,64933.13705,-424770.81299,156.26266,99529.86363115794666,co2_313K_1Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1TrU_Ch_ntn_edge_1x1x1,3.2469000000,0.8206392324,-13.39877,-27508.933225,-5515.51988,-549.008518,-161.22199,4208.16554,-33734.68361,18.09168,99529.86363115794666,co2_313K_1Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_4H_Ch_2x2x2,87.3756000000,2.5231142621,-22.82623,-161890.935093,-30581.44435,-10395.488016,-3130.27456,31363.50107,-205998.14201,105.83832,99529.86363115794666,co2_313K_1Bar
SR_mhg_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_2B_2Br_Ch_1x1x1,22.1344000000,0.5690031165,-14.49211,-29789.512042,-3453.21630,-361.968326,-133.89943,3478.56225,-33738.59610,14.60516,99529.86363115794666,co2_313K_1Bar
SR_mmn_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2CF3_Ch_1x1x1,29.5576000000,1.2989516309,-19.66418,-39753.501375,-30027.81885,-1299.333458,-338.34822,8567.10717,-71419.00191,37.56748,99529.86363115794666,co2_313K_1Bar
SR_mog_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_1B_4H_Ch_1x2x2,14.8488000000,2.3682937121,-19.99703,-48911.160794,-8360.01309,-2531.129106,-748.38321,9930.42977,-60550.68620,71.84567,99529.86363115794666,co2_313K_1Bar
SR_mrc_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NO2_Ch_2x1x2,34.6108000000,2.2715671979,-20.93966,-52478.818502,-22322.91050,-2617.575428,-636.74922,10726.14977,-78056.05365,72.62489,99529.86363115794666,co2_313K_1Bar
SR_mrc_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NH2_Ch_2x1x2,52.2680000000,3.1161235670,-22.36695,-66557.266129,-81131.63653,-5826.034104,-1283.06481,15698.56189,-154798.00158,95.34405,99529.86363115794666,co2_313K_1Bar
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1TrU_Ch_1B_4H_Ch_1x2x2,56.5936000000,2.6611118431,-26.25221,-135102.771533,-49229.91994,-6691.179053,-2560.44116,13929.24931,-193584.31169,104.28394,99529.86363115794666,co2_313K_1Bar
SR_muo_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-3c_B_Ch_1B_4Br_Ch_1x1x2,51.9620000000,1.3476767645,-19.74675,-64514.170123,-78881.23014,-3915.284832,-1445.27372,10504.10536,-148755.95882,50.97678,99529.86363115794666,co2_313K_1Bar
SR_myc_v1-6c_Zn_1_Ch_v2-3c_B_Ch_1B_2NH2_Ch_ntn_edge_1x1x1,25.9308000000,2.3091322795,-21.58064,-42520.028304,-15189.03962,-1685.644904,-579.88542,10774.97601,-59974.59825,39.19333,99529.86363115794666,co2_313K_1Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,25.7068000000,1.8577953342,-23.17127,-33163.955676,-49949.57350,-2040.291774,-320.42649,7538.61527,-85474.24743,61.36363,99529.86363115794666,co2_313K_1Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_4F_Ch_1x1x1,27.7944000000,2.1582104357,-24.68701,-32707.771335,-59172.84005,-1925.961011,-190.52951,7590.75212,-93997.10191,68.25398,99529.86363115794666,co2_313K_1Bar
SR_nba_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x1,9.0916000000,1.5395407987,-20.24890,-14406.640308,-5528.14334,-321.456572,-47.90982,3257.53431,-20304.15004,33.96510,99529.86363115794666,co2_313K_1Bar
SR_nha_v1-6c_Cr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,53.9580000000,2.3569560926,-26.80123,-95753.411904,-70910.15336,-6875.051727,-2191.31465,24669.30038,-175729.93164,136.14869,99529.86363115794666,co2_313K_1Bar
SR_nht_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_2x2x1,151.2704000000,2.9574872360,-22.96091,-235724.469541,-208736.58966,-14650.026651,-3015.05252,40020.10191,-462126.13837,83.06330,99529.86363115794666,co2_313K_1Bar
SR_nju_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_1x1x1,23.1728000000,0.6754677086,-12.67644,-27331.226363,-4279.88378,-370.601645,-102.12608,2999.54420,-32083.83787,6.98804,99529.86363115794666,co2_313K_1Bar
SR_nkb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2OH_Ch_1x1x2,28.1940000000,2.6063645354,-19.90801,-46033.774661,-14418.42826,-1537.549525,-475.17105,10719.22778,-62464.92350,56.29410,99529.86363115794666,co2_313K_1Bar
SR_nkb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_ntn_edge_1x2x3,101.6572000000,6.7517571681,-37.51731,-486632.636689,-280288.23295,-57500.260885,-24572.69548,48117.70162,-848993.82600,357.90426,99529.86363115794666,co2_313K_1Bar
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_1B_2NH2_Ch_ntn_edge_2x2x1,25.7459000000,2.8527876217,-21.27815,-174241.557742,-51303.07015,-9076.947826,-2486.27886,59741.00714,-237107.85458,75.57378,99529.86363115794666,co2_313K_1Bar
SR_nke_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_4CN_Ch_2x2x1,39.7484000000,1.3632346541,-19.73195,-61796.501296,-29479.55131,-1454.223079,-327.09732,12410.38796,-93057.37300,35.48060,99529.86363115794666,co2_313K_1Bar
SR_nkq_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_3x2x4,124.0088000000,5.1367775158,-35.49413,-371914.262935,-77755.83466,-26460.914959,-6303.97484,26811.26537,-482434.98739,240.62427,99529.86363115794666,co2_313K_1Bar
SR_nkq_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_2B_2OH_Ch_1x1x2,12.2220000000,1.5238102998,-17.20689,-13810.537194,-7532.51369,-224.296236,-56.59112,3778.50256,-21623.93824,13.42313,99529.86363115794666,co2_313K_1Bar
SR_nkq_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_1DoU_Ch_1B_4H_Ch_ntn_edge_2x1x2,5.4262000000,1.0466771570,-13.75472,-11760.325841,-2307.68008,-206.326323,-62.45254,1990.92632,-14336.78478,17.58394,99529.86363115794666,co2_313K_1Bar
SR_pda_v1-8c_Zr_1_Ch_v2-6c_B_Ch_2B_4Br_Ch_ntn_edge_1x1x1,,,,,,,,,,,,co2_313K_1Bar
SR_pdp_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_2B_2NH2_Ch_1x1x1,32.0480000000,1.6219511212,-16.18982,-45689.156470,-19841.56829,-633.385926,-196.32025,5916.36388,-66360.43093,19.15743,99529.86363115794666,co2_313K_1Bar
SR_pds_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_2B_2CH3_Ch_1x1x1,8.7096000000,0.9480672136,-15.19963,-11821.306682,-1571.21700,-125.196171,-43.21468,2054.24556,-13560.93454,14.15497,99529.86363115794666,co2_313K_1Bar
SR_pti_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1DoU_Ch_1TrU_Ch_1x1x3,29.9534000000,3.2096915737,-21.40785,-110791.510100,-15322.80493,-5729.739514,-1780.69811,24672.71804,-133624.75266,88.76182,99529.86363115794666,co2_313K_1Bar
SR_pto_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_4H_Ch_1x1x1,5.4512000000,0.8977448286,-10.49445,-4590.283723,-574.92323,-43.884550,-14.09109,598.50951,-5223.18260,6.21991,99529.86363115794666,co2_313K_1Bar
SR_ptt_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2B_2CF3_Ch_1x2x1,17.9232000000,0.5567930661,-14.90511,-22212.745919,-4508.67605,-298.333096,-98.75145,3818.07441,-27118.50651,14.40944,99529.86363115794666,co2_313K_1Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_1anC_Ch_1B_2F_Ch_1x1x1,19.1520000000,1.3265339434,-17.46359,-28910.309991,-5878.45800,-834.296126,-233.38877,4724.46358,-35856.45289,35.84085,99529.86363115794666,co2_313K_1Bar
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_bicyclooctane_Ch_2B_2OH_Ch_1x1x1,36.4348000000,1.5522989062,-14.94089,-45490.460735,-24402.57754,-577.271244,-140.33146,7283.71992,-70610.64098,15.16336,99529.86363115794666,co2_313K_1Bar
SR_pyr_v1-3c_B_Ch_v2-6c_Zr_1_Ch_2B_2CF3_Ch_1x1x1,11.6848000000,0.7589810028,-16.20313,-12378.868510,-10701.70351,-208.324695,-40.76055,3152.39203,-23329.65727,14.47908,99529.86363115794666,co2_313K_1Bar
SR_qza_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2CN_Ch_2x2x2,31.2296000000,2.2230002097,-22.78678,-47806.921246,-23216.62365,-2330.642947,-645.87651,16713.40922,-74000.06435,76.06378,99529.86363115794666,co2_313K_1Bar
SR_rhr_v1-4c_Cu_1_Ch_2B_2OH_Ch_1x1x1,23.4556000000,1.3287601533,-14.74789,-25636.418729,-18128.68829,-394.376363,-105.14172,4114.84495,-44264.62510,11.88346,99529.86363115794666,co2_313K_1Bar
SR_rnb_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_1TrU_Ch_ntn_edge_1DoU_Ch_2x2x1,46.4140000000,3.3950020118,-21.86244,-66238.391539,-81917.91895,-3829.398531,-1117.61031,11605.41276,-153103.31932,100.52490,99529.86363115794666,co2_313K_1Bar
SR_rnb_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_ntn_edge_2B_fused_Ch_1x1x1,8.5520000000,1.1830496980,-15.31747,-11707.880052,-1257.19727,-214.962083,-64.27036,2242.73849,-13244.30977,17.32113,99529.86363115794666,co2_313K_1Bar
SR_rtw_v1-4c_Cu_1_Ch_v2-5c_bicyclooctane_Ch_1B_2Br_Ch_1x1x2,36.0340000000,1.8983024509,-22.27961,-72078.494413,-11316.65525,-2697.260201,-855.94662,22559.44776,-86948.35648,80.44642,99529.86363115794666,co2_313K_1Bar
SR_sbr_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2B_2SH_Ch_ntn_edge_1x1x2,44.4314000000,2.6058683985,-23.50314,-172864.460530,-47404.95419,-9104.178140,-2710.14297,41513.12709,-232083.73583,91.96830,99529.86363115794666,co2_313K_1Bar
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_2B_fused_Ch_ntn_edge_1x1x1,13.8652000000,1.0839134279,-14.30300,-17380.766072,-1953.22965,-263.640326,-71.14005,2612.34265,-19668.77609,17.68062,99529.86363115794666,co2_313K_1Bar
SR_smk_v1-6c_Cr_1_Ch_2B_2SH_Ch_1x1x1,34.8468000000,2.2732902135,-18.82334,-52241.883731,-35505.02398,-1816.498112,-641.91172,8307.82100,-90205.31754,49.79848,99529.86363115794666,co2_313K_1Bar
SR_snk_v1-6c_Zn_1_Ch_1B_2OH_Ch_1x1x2,36.9360000000,1.3328882766,-18.64844,-51936.743863,-22788.46081,-1402.794135,-373.99441,11638.68398,-76501.99321,40.20972,99529.86363115794666,co2_313K_1Bar
SR_snl_v1-6c_Zn_1_Ch_2B_4CN_Ch_1x1x1,71.4664000000,1.3971408937,-18.84572,-96004.172161,-57275.64460,-2106.827126,-547.53831,21956.51652,-155934.18219,31.58452,99529.86363115794666,co2_313K_1Bar
SR_spl_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_1x1x1,45.2292000000,1.0614852655,-18.74778,-76451.484235,-6966.79045,-2393.062806,-812.22689,13892.45185,-86623.56438,42.64737,99529.86363115794666,co2_313K_1Bar
SR_ssb_v1-4c_B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_1x1x1,15.3924000000,2.0509776853,-19.53622,-28515.551394,-11334.90484,-905.806499,-372.27249,3160.61119,-41128.53522,52.09612,99529.86363115794666,co2_313K_1Bar
SR_ssde_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_ntn_edge_1DoU_Ch_1x1x1,23.5381500000,4.3271196668,-26.94969,-368960.667201,-233210.13340,-23542.628290,-1828.37450,57834.31438,-627541.80338,155.68407,99529.86363115794666,co2_313K_1Bar
SR_sse_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_1x1x1,14.3744000000,1.1124443453,-15.01959,-15664.938595,-6413.73634,-274.785646,-68.37902,3080.50187,-22421.83960,16.07377,99529.86363115794666,co2_313K_1Bar
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_1B_2NO2_Ch_ntn_edge_1x1x2,34.6768000000,2.7538863278,-23.66442,-61823.944167,-31305.44823,-3373.474995,-862.80740,11967.82254,-97365.67479,90.86554,99529.86363115794666,co2_313K_1Bar
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2CF3_Ch_1x1x2,20.4296000000,1.1145974178,-19.81817,-36786.999605,-6801.25152,-811.330071,-242.57783,7024.22099,-44642.15903,37.29399,99529.86363115794666,co2_313K_1Bar
SR_ssf_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1TrU_Ch_1x1x2,29.2648000000,1.9595307239,-23.74088,-43177.642165,-34827.94680,-2812.743666,-564.81784,11589.23664,-81383.15046,90.87883,99529.86363115794666,co2_313K_1Bar
SR_sste_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_1x1x1,33.3220000000,1.4605308812,-19.63550,-50579.115468,-20022.49275,-1524.593209,-369.77374,11111.60148,-72495.97517,35.11499,99529.86363115794666,co2_313K_1Bar
SR_std_v1-6c_bicyclooctane_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1DoU_Ch_3x3x1,103.2604000000,4.9951788743,-29.49579,-252418.550680,-39060.76868,-25129.328843,-8510.98500,48972.31944,-325119.63321,220.52029,99529.86363115794666,co2_313K_1Bar
SR_stx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,8.0580000000,1.1500486024,-15.16629,-10688.353531,-1406.64968,-188.429972,-66.49046,1703.88674,-12349.92365,18.58653,99529.86363115794666,co2_313K_1Bar
SR_svnd_v1-6c_Zn_1_Ch_v2-3c_B_Ch_2B_2NH2_Ch_ntn_edge_1x1x1,12.5520000000,1.3849861591,-16.72398,-16517.362989,-4869.81715,-231.515539,-94.72754,3116.43231,-21713.42322,17.37456,99529.86363115794666,co2_313K_1Bar
SR_svnd_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_2B_2CH3_Ch_1x1x1,29.4556000000,2.5643277368,-21.20533,-45739.191592,-32939.89062,-1684.507738,-327.10581,10590.50776,-80690.69576,56.73230,99529.86363115794666,co2_313K_1Bar
SR_tbo_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_1B_2F_Ch_1x1x1,16.3620000000,0.7968945417,-12.88143,-16485.296736,-4662.78075,-220.090153,-66.20155,2884.12625,-21434.36919,10.99874,99529.86363115794666,co2_313K_1Bar
SR_tfc_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1B_2NO2_Ch_ntn_edge_2x2x2,95.5168000000,3.2111744848,-31.37441,-206300.382585,-87354.57675,-14458.719845,-4497.01042,44189.43945,-312610.68960,155.90286,99529.86363115794666,co2_313K_1Bar
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2F_Ch_1x1x1,5.2684000000,0.8173217783,-11.83517,-5236.838305,-670.28136,-54.846798,-15.04327,700.81864,-5977.00974,9.02400,99529.86363115794666,co2_313K_1Bar
SR_tfe_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_4CN_Ch_1x1x1,12.8404000000,1.4896551291,-18.56227,-17540.716575,-7155.17872,-488.639043,-140.54214,4636.60916,-25325.07647,30.86980,99529.86363115794666,co2_313K_1Bar
SR_tfe_v1-3c_triazine_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_ntn_edge_2B_2NH2_Ch_1x1x1,11.4602000000,2.3631193902,-20.47130,-51799.103621,-12213.39654,-924.869708,-216.27759,6322.80629,-65153.64746,48.66597,99529.86363115794666,co2_313K_1Bar
SR_tfm_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_triazine_Ch_1B_2SH_Ch_1x1x1,19.5132000000,1.8667991279,-19.32082,-133689.405515,-31774.09061,-4240.738846,-1513.99920,27455.42983,-171218.23418,36.47568,99529.86363115794666,co2_313K_1Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_2x2x2,25.0856000000,0.6610929258,-17.09137,-37463.070105,-4933.74378,-530.943955,-141.94052,6153.84899,-43069.69836,21.64951,99529.86363115794666,co2_313K_1Bar
SR_tfn_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1TrU_Ch_1DoU_Ch_2x2x2,8.2244000000,0.5488418200,-11.30711,-6624.406018,-2043.68774,-107.470462,-31.39993,945.66042,-8806.96415,10.46614,99529.86363115794666,co2_313K_1Bar
