MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
OPT_ddi_sym_8_mc_9_1B_2CF3,,,,,,,,,,,,22-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2Br_1B_2Br,77.3334000000,3.9873146962,-15.10262,-237268.737301,0.00000,-65935.860804,0.00000,10066.79462,-101341.27851,234.58779,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2OH_1B_2OH,54.1228000000,4.5683597957,-8.16675,-162734.665058,0.00000,-37321.537259,0.00000,6080.74192,-58218.80168,161.80557,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_2B_2CF3_2B_2CF3,47.6258000000,1.5456559393,-5.84120,-126953.313405,0.00000,-10751.711797,0.00000,4775.85427,-13331.20515,49.78029,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2F,84.1892000000,1.5691619926,-39.46021,-451968.302076,0.00000,-52309.234708,0.00000,14036.32615,-281766.64205,140.55381,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_2CN_ntn_edge,50.2108000000,4.4261962428,-18.64857,-177528.682127,0.00000,-35948.712618,0.00000,6746.69048,-82446.13175,212.37911,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_4Br_1B_4Br,80.8866000000,2.8094219130,-17.56964,-282535.606909,0.00000,-71182.763313,0.00000,9459.04607,-143589.39986,245.59331,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_2B_2OH_2B_2OH,35.4052000000,1.9387492397,-1.56409,-79493.818332,0.00000,-6174.005582,0.00000,3317.25256,7456.98834,36.12021,98252.41368915069324,22-dmb_433K_1Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_2SH,88.4082000000,1.5847881920,-47.40504,-511928.074407,0.00000,-72345.780988,0.00000,15146.24167,-353311.18513,142.01731,98252.41368915069324,22-dmb_433K_1Bar
OPT_eea_sym_6_mc_3_sym_3_on_2_1B_2NO2,39.5552000000,2.6030446340,-9.79849,-123624.892010,0.00000,-15682.146069,0.00000,4599.05178,-35986.57588,115.15548,98252.41368915069324,22-dmb_433K_1Bar
OPT_fcu_sym_12_mc_11_1B_2OH,95.8560000000,1.6139083358,-33.51943,-730768.509410,0.00000,-28099.408046,0.00000,5578.65466,-509856.97789,183.91397,98252.41368915069324,22-dmb_433K_1Bar
OPT_fcu_sym_12_mc_11_2B_4Br,30.5764000000,1.2939377518,-50.84907,-190730.294255,0.00000,-25679.687284,0.00000,2459.02614,-137093.34149,223.60467,98252.41368915069324,22-dmb_433K_1Bar
OPT_flu_sym_8_mc_9_1AN_C_1B_4H,72.6544000000,2.5166728656,-30.49014,-374524.088343,0.00000,-51696.659159,0.00000,6821.96164,-235489.92453,214.94288,98252.41368915069324,22-dmb_433K_1Bar
OPT_flu_sym_8_mc_9_1AN_C_2B_4H,58.2856000000,6.0384664944,-17.54029,-162370.023117,0.00000,-51165.497074,0.00000,9125.54058,-61168.12664,239.08728,98252.41368915069324,22-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,25.9546000000,2.9018893238,-5.81921,-60220.035745,0.00000,-8529.024021,0.00000,1886.11843,-1440.26891,81.03317,98252.41368915069324,22-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_2CN_2B_2CN,23.2438000000,1.5063907708,-0.71798,-50371.665823,0.00000,-2329.303787,0.00000,2441.07187,7315.20167,23.74031,98252.41368915069324,22-dmb_433K_1Bar
OPT_fog_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2NO2,43.9962000000,4.3737935067,-15.18541,-125137.643871,0.00000,-30717.079254,0.00000,6767.84374,-40857.11402,192.67198,98252.41368915069324,22-dmb_433K_1Bar
OPT_fsc_sym_6_mc_3_sym_5_on_11_1B_2NO2_1B_2NO2,45.3110000000,3.6067191574,-24.03708,-164763.541699,0.00000,-31662.482623,0.00000,5306.51906,-77670.61801,212.76067,98252.41368915069324,22-dmb_433K_1Bar
OPT_fsc_sym_6_mc_3_sym_5_on_11_2B_2NH2_2B_2NH2,35.6474000000,4.9478235839,-10.43278,-180888.288700,0.00000,-36361.293462,0.00000,9002.74667,-30793.54502,138.23066,98252.41368915069324,22-dmb_433K_1Bar
OPT_ftw_sym_12_mc_11_sym_5_on_11_1B_2CH3,83.3736000000,3.4147847801,-37.62720,-467909.020184,0.00000,-71085.807544,0.00000,7812.87447,-319803.64990,239.29062,98252.41368915069324,22-dmb_433K_1Bar
OPT_ftw_sym_12_mc_11_sym_5_on_11_2B_2CH3,27.9910250000,6.5069264104,-23.72875,-808008.995432,0.00000,-221762.739393,0.00000,26679.17472,-446546.46906,271.08193,98252.41368915069324,22-dmb_433K_1Bar
OPT_ftw_sym_5_on_9_sym_12_mc_11_ntn_edge,27.0000000000,0.6994355349,-nan,-272837.532526,0.00000,-2757.825501,0.00000,1650.14214,-205152.24816,125.26298,98252.41368915069324,22-dmb_433K_1Bar
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_4CN,52.4734000000,3.9777774515,-20.23375,-179597.032805,0.00000,-40146.742850,0.00000,6530.06299,-82467.37563,212.92203,98252.41368915069324,22-dmb_433K_1Bar
OPT_hwx_sym_3_on_1_sym_7_mc_4_2B_4Br,48.3600000000,1.1422272153,-7.02008,-129910.138465,0.00000,-14231.458586,0.00000,4807.28016,-18075.16539,72.76215,98252.41368915069324,22-dmb_433K_1Bar
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2CN,33.7668000000,2.0103079882,-3.73232,-88703.698414,0.00000,-6139.409953,0.00000,3022.60760,-6718.88865,48.80131,98252.41368915069324,22-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_1B_2CF3,154.2978000000,4.0903534653,-26.38917,-561998.321504,0.00000,-134629.024550,0.00000,18881.35130,-293358.82774,247.84198,98252.41368915069324,22-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2NO2_ntn_edge,97.2262000000,3.4457742445,-28.73489,-435989.180488,0.00000,-68007.853957,0.00000,10748.39560,-249736.21386,229.63043,98252.41368915069324,22-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_4H_ntn_edge,131.3200000000,6.7080311556,-28.89302,-519085.901522,0.00000,-142523.630711,0.00000,12822.45225,-317548.50267,319.01912,98252.41368915069324,22-dmb_433K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge,4.6096000000,0.3756406959,-32.27090,-27108.567865,0.00000,-304.579977,0.00000,924.87614,-15006.20427,38.83322,98252.41368915069324,22-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2OH_ntn_edge,54.4501000000,3.6162560443,-37.09307,-500023.630886,0.00000,-85109.287054,0.00000,15433.35541,-300533.37922,250.47389,98252.41368915069324,22-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CF3_2B_2CF3,35.9436000000,1.7789567080,-6.56098,-101342.825338,0.00000,-9505.689028,0.00000,3317.07061,-17154.86108,74.64230,98252.41368915069324,22-dmb_433K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,59.3502000000,1.9838034233,-33.56545,-295942.303559,0.00000,-31478.469641,0.00000,9363.42366,-172088.80061,181.91918,98252.41368915069324,22-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CF3_ntn_edge,41.5674000000,3.9917207022,-15.17041,-127046.204388,0.00000,-28698.188028,0.00000,6621.23173,-47268.53868,191.84165,98252.41368915069324,22-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,37.4052000000,5.2791241517,-10.67764,-100840.039081,0.00000,-23536.285258,0.00000,4728.49931,-26295.14256,171.85674,98252.41368915069324,22-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,13.4774000000,1.2067093378,-0.97608,-30481.503893,0.00000,-1822.233238,0.00000,1255.85660,2992.41044,32.15757,98252.41368915069324,22-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,7.7634000000,0.8763693375,0.95635,-15204.655120,0.00000,-599.613035,0.00000,825.37171,4414.36261,18.79944,98252.41368915069324,22-dmb_433K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_ntn_edge,93.5812000000,4.3008589349,-40.91744,-473749.129041,0.00000,-99297.766182,0.00000,10835.50981,-328250.49749,326.54721,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CF3_1B_2CF3,23.6134000000,3.4227624235,-12.71721,-71027.710008,0.00000,-13313.276677,0.00000,2849.78950,-22809.21826,163.07092,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2OH_ntn_edge,78.2338000000,6.2972779525,-23.40264,-499814.316505,0.00000,-153360.258518,0.00000,19703.05793,-242692.55975,275.60375,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_4H_ntn_edge,83.4027000000,7.6604168706,-22.10286,-510388.322935,0.00000,-178555.651090,0.00000,19059.24948,-253717.38580,300.42466,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2NO2_ntn_edge,53.2296000000,2.2963947064,-7.00528,-139921.068755,0.00000,-17523.259133,0.00000,4361.46680,-18876.35823,82.54911,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2Br,144.5336000000,3.9144672861,-36.58358,-652381.667504,0.00000,-150589.614783,0.00000,12683.29231,-424761.63394,304.00637,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_4F,162.8280000000,5.6767498181,-34.11954,-657940.811623,0.00000,-194063.559433,0.00000,17501.57932,-427960.47269,340.14266,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_2B_4Br,48.2780000000,2.1535368328,-16.55078,-191966.667663,0.00000,-35329.511324,0.00000,6705.66402,-101082.20943,209.92355,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_2CN_ntn_edge,85.5142000000,6.5048981077,-28.02919,-291944.870034,0.00000,-86526.338580,0.00000,14755.59380,-153697.07956,279.69348,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_4CN_1B_4CN,24.6796000000,4.1130136255,-13.28247,-75876.145344,0.00000,-13853.366938,0.00000,2790.10464,-25067.85146,163.41527,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_2B_2F,12.6780000000,1.7724403637,-0.51538,-28338.692473,0.00000,-1460.682321,0.00000,1217.00623,3077.67878,28.05590,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_4H_2B_4H,11.9964000000,2.2110059568,0.16247,-22986.054597,0.00000,-1454.626084,0.00000,1123.04324,6615.73271,26.37268,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4Br,139.0174000000,2.6844419782,-37.10962,-749038.919722,0.00000,-131598.664321,0.00000,10884.72497,-516441.75183,283.59288,98252.41368915069324,22-dmb_433K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_2B_2SH,57.7980000000,5.6239413756,-18.39132,-219714.440311,0.00000,-48681.252089,0.00000,8054.74366,-117259.95969,244.65338,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_2OH,14.5973600000,1.9541738132,-49.31938,-523257.545681,0.00000,-37125.404298,0.00000,6911.73748,-368033.22544,180.80861,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_2B_2OH,10.6867000000,1.9556813192,-2.42848,-51086.269355,0.00000,-3258.227919,0.00000,1868.99018,1603.36227,39.76559,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2SH,79.8480000000,5.3197183744,-26.34950,-254914.055685,0.00000,-86066.942066,0.00000,11375.80800,-131946.05258,275.25613,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_2B_2OH,8.9998000000,1.8115970249,-3.06596,-24337.426619,0.00000,-1296.653460,0.00000,818.44835,-2151.25850,41.57283,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_2OH,59.6720000000,4.6066498348,-19.18699,-177924.326625,0.00000,-48283.999764,0.00000,7529.99503,-70137.18332,220.15593,98252.41368915069324,22-dmb_433K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_2B_2OH,9.1822000000,1.8483128738,-3.46647,-23096.940835,0.00000,-1361.867246,0.00000,1021.46202,-429.85167,42.18736,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_1B_4CN_1B_4CN_1B_4CN,29.0044000000,4.1326198586,-23.02958,-102480.492843,0.00000,-22461.535015,0.00000,3685.84964,-49862.53556,225.78973,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_2B_4F_2B_4F_2B_4F,12.4992000000,1.2628043598,-0.14704,-27003.674453,0.00000,-1722.859088,0.00000,1196.86292,4267.63687,36.58403,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_1B_2CN_1B_2CN,32.7754000000,5.6565520177,-21.88951,-104166.191963,0.00000,-29055.898703,0.00000,4478.72161,-47335.94314,251.28509,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH_1B_2OH,33.0800000000,6.1696251682,-20.31940,-92666.534899,0.00000,-30035.687337,0.00000,4880.14208,-35718.02764,253.29045,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4CN_1B_4CN_ntn_edge,22.9360000000,3.6463326311,-24.72837,-356727.390440,0.00000,-65922.239325,0.00000,10451.62232,-183747.21111,214.69466,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2Br_ntn_edge_2B_2Br,56.3686000000,2.1648025456,-28.40856,-255281.264466,0.00000,-43049.467982,0.00000,6304.75664,-150631.44978,204.74437,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2CN_ntn_edge_ntn_edge,71.6398000000,4.7426067220,-32.55271,-315443.825496,0.00000,-70330.889114,0.00000,6538.43111,-198657.14843,303.62705,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2NO2_ntn_edge_ntn_edge,63.7824000000,3.8927759621,-28.80449,-280563.232808,0.00000,-55816.228346,0.00000,7079.45324,-168782.64960,270.84347,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4Br_ntn_edge_ntn_edge,64.3004000000,2.7241774433,-34.92586,-317378.902271,0.00000,-58300.840004,0.00000,5710.76845,-206252.01932,274.59932,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2Br_ntn_edge,33.8193500000,2.5976240308,-36.63197,-663875.109611,0.00000,-107336.409571,0.00000,13075.52073,-416732.41456,238.54562,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_1B_2OH,44.6732000000,4.5313276923,-29.05256,-184842.647412,0.00000,-38662.799606,0.00000,5323.25018,-106868.08296,259.29108,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_2CF3_2B_2CF3,63.7726000000,2.8340456095,-19.43106,-234199.365636,0.00000,-42849.867925,0.00000,8758.47438,-110133.27112,187.79067,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_4CN_2B_4CN,61.3750000000,3.1272804496,-20.07267,-209941.031855,0.00000,-43323.885019,0.00000,8889.44819,-92843.32199,179.01344,98252.41368915069324,22-dmb_433K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_1B_2NO2,48.4372000000,1.7642589119,-35.56378,-286309.885263,0.00000,-17738.371518,0.00000,4638.79531,-177477.76373,167.95639,98252.41368915069324,22-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2Br_1B_2Br,60.8728000000,1.7270450904,-40.01544,-368698.964853,0.00000,-36622.355699,0.00000,5696.17742,-246719.94447,208.85411,98252.41368915069324,22-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2OH_1B_2OH,70.6206000000,3.3377654213,-39.45969,-361034.246351,0.00000,-50345.652623,0.00000,5671.20158,-225877.43972,242.19995,98252.41368915069324,22-dmb_433K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_4H_ntn_edge,40.1550000000,2.4549659795,-37.57863,-219027.137344,0.00000,-16352.920078,0.00000,4081.53483,-130780.79545,182.25999,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_1B_2Br,112.1076000000,3.0296535845,-14.00549,-305023.718146,0.00000,-80091.877573,0.00000,14945.67270,-90718.79224,193.06149,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_1B_4H,51.1476000000,2.3402637052,-5.76121,-116111.188397,0.00000,-18095.133063,0.00000,3910.67901,-152.72753,88.46387,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_2B_4H,6.3274000000,1.7358694160,-0.35668,-13388.794697,0.00000,-844.894524,0.00000,557.34968,2408.50930,31.98761,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4F,149.8356000000,5.7089008175,-22.09163,-457875.239412,0.00000,-148058.421948,0.00000,18087.67425,-215217.35559,282.49795,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2Br,83.9578000000,2.6647991596,-27.14276,-318076.692358,0.00000,-78264.130539,0.00000,7804.33577,-178320.48928,235.94154,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2Br,15.8320000000,2.3472451681,-9.67966,-42973.576638,0.00000,-7275.128892,0.00000,1687.18290,-8895.22286,118.59335,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4CN,8.0154000000,1.4957308574,-6.15250,-20716.031223,0.00000,-2043.416658,0.00000,781.88185,-1689.10162,58.36539,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2OH,96.7744000000,4.9806249025,-23.06669,-333838.353291,0.00000,-87619.101398,0.00000,10396.12910,-168555.79157,259.42810,98252.41368915069324,22-dmb_433K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NH2,12.6924000000,3.4502941571,-7.42882,-32290.413802,0.00000,-4514.767138,0.00000,1317.57873,-3656.38851,91.13435,98252.41368915069324,22-dmb_433K_1Bar
OPT_pcu_sym_6_mc_3_1B_2NO2,23.3448000000,2.8059583027,-21.11502,-81493.966145,0.00000,-15295.028331,0.00000,3024.84328,-35361.20023,192.34398,98252.41368915069324,22-dmb_433K_1Bar
OPT_pcu_sym_6_mc_3_2B_2CN,32.1882000000,3.0988746064,-8.18532,-89273.079666,0.00000,-11936.020265,0.00000,2811.89144,-16894.75291,111.42941,98252.41368915069324,22-dmb_433K_1Bar
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2NH2_1B_2NH2,96.6542000000,8.1860329033,-19.68819,-270094.756605,0.00000,-97305.248462,0.00000,13899.26114,-113644.52187,275.66637,98252.41368915069324,22-dmb_433K_1Bar
