MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2F,13.7112000000,0.8875037389,-13.89302,-13966.961903,-6014.58833,-176.055449,-56.46931,2480.31342,-20214.07500,10.11336,99529.86363115794666,co2_313K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_ntn_edge,58.4168000000,1.7901608796,-21.55346,-110882.304310,-17540.63970,-4680.551583,-1541.34752,21503.66195,-134644.84311,72.26133,99529.86363115794666,co2_313K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH,43.4648000000,1.7218760640,-17.56684,-60034.322615,-24468.65309,-1728.334174,-499.46814,9971.99913,-86730.77802,35.14697,99529.86363115794666,co2_313K_1Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,62.4172000000,3.5951474164,-26.90313,-128530.774294,-46566.65347,-10526.576114,-3978.50760,25513.61019,-189602.51148,173.71590,99529.86363115794666,co2_313K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_1_ntn_edge_ntn_edge,140.9076000000,3.5525661771,-26.16520,-238596.787487,-119692.94683,-26301.029864,-8371.33435,63034.45304,-392962.09853,191.78170,99529.86363115794666,co2_313K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2SH_1B_2SH,17.4628000000,1.7493648758,-19.21860,-27196.816135,-8126.56786,-837.904771,-274.69428,4681.24649,-36435.98305,46.70708,99529.86363115794666,co2_313K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CH3_2B_2CH3,15.3432000000,1.2340709772,-16.64341,-21234.169453,-4802.60987,-242.657884,-81.54819,4408.58732,-26360.98540,16.19048,99529.86363115794666,co2_313K_1Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2NH2,56.0968000000,2.2591459115,-22.01646,-94681.705720,-28602.41182,-4804.043803,-1400.45289,24397.44412,-129488.61423,87.43489,99529.86363115794666,co2_313K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,8.5532000000,1.0976293053,-14.96259,-10934.823600,-1649.40572,-169.340358,-55.01382,1788.83929,-12808.58350,15.69248,99529.86363115794666,co2_313K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,12.3692000000,1.3393125880,-16.76425,-16262.945089,-4383.35237,-362.687081,-137.03129,3412.32397,-21146.01583,22.61709,99529.86363115794666,co2_313K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,6.4952000000,0.6307909052,-11.85246,-13343.100227,-2494.37819,-122.288590,-28.37414,1978.65655,-15988.14115,8.65934,99529.86363115794666,co2_313K_1Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2Br,34.0552000000,2.0648702981,-20.61379,-58684.573924,-12223.32841,-2891.866330,-816.43385,15055.71683,-74616.20252,84.51557,99529.86363115794666,co2_313K_1Bar
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_2CH3_ntn_edge,35.9616000000,1.7224881449,-27.32390,-109395.235654,279.28069,-2956.621781,-799.37746,10291.86939,-112871.95421,82.03850,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CH3_1B_2CH3,5.9200000000,1.3740906310,-16.04162,-8204.811023,-1503.99727,-146.887416,-42.32688,1481.27290,-9898.02258,20.67155,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2SH_1B_2SH,10.4660000000,2.0227531575,-19.40416,-15766.691551,-7191.93609,-378.832140,-151.07023,3380.03997,-23488.53001,36.51382,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2Br_2B_2Br,8.1172000000,0.6227085845,-13.13717,-9273.120427,-2284.30399,-106.963602,-29.72225,1555.71123,-11694.11026,9.42561,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2OH_2B_2OH,11.4312000000,1.6336639731,-14.41572,-12119.744659,-7828.77453,-191.899902,-37.06857,1851.59742,-20177.48766,13.14247,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2CH3,92.5488000000,3.7824288645,-23.54912,-169804.998580,-87871.74865,-8706.492036,-2666.66707,38758.93970,-269049.90633,98.52732,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_4H,62.9392000000,2.8904370572,-19.63845,-92734.229308,-55703.94899,-4260.910204,-1155.97708,19456.25120,-153855.06558,69.01664,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_2B_4CN,45.0568000000,3.7323775805,-22.31671,-82216.480152,-47732.00498,-4988.145655,-1529.06719,12078.97671,-136465.69797,96.89470,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_2F_1B_2F,4.9336000000,1.1054448947,-15.08722,-5492.386159,-2023.66544,-97.420611,-31.53333,1343.26979,-7645.00553,16.72165,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_4CN_ntn_edge,38.5124000000,2.4771537995,-20.88913,-56563.550476,-31899.80831,-2350.918471,-619.73811,16690.58408,-91434.01537,64.19803,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_ntn_edge,19.7688000000,1.1073718499,-14.31409,-23041.348480,-6102.34275,-333.763139,-129.85757,3173.67841,-29607.31193,14.78049,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_4H_ntn_edge,16.6848000000,1.1588413651,-12.71364,-19255.102112,-2504.34937,-241.988365,-94.41917,2165.94632,-22095.85902,12.43367,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4F,49.2876000000,1.7355544808,-19.68612,-75365.906686,-23415.86800,-2317.114150,-624.89142,19134.53299,-101723.78025,49.32841,99529.86363115794666,co2_313K_1Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_2B_4Br,27.0956000000,1.2125010456,-21.57291,-60624.409271,-9004.46701,-1973.801739,-748.24318,7188.03401,-72350.92120,60.11078,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_2SH,20.4004800000,2.4006152371,-30.32610,-282416.728105,-57243.09997,-14795.194289,-3149.24225,33198.96093,-357604.26461,126.62442,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_2B_2SH,8.7018000000,1.3402595908,-16.04305,-24096.633970,-5082.15666,-329.033632,-85.20602,4445.26832,-29593.03029,16.42493,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4Br,33.0820000000,1.0636343237,-19.09943,-67895.949647,-27978.83735,-1570.220451,-201.79007,7725.93823,-97646.79752,65.12387,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_2B_4Br,6.0666000000,0.4320153955,-15.92527,-18102.898585,-2037.47627,-209.678035,-49.88116,2904.64578,-20399.93405,15.04588,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_4Br,16.8864000000,0.5429222732,-16.51732,-26320.479848,-12532.29168,-512.158251,-140.30310,3403.43001,-39505.23288,31.34034,99529.86363115794666,co2_313K_1Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_2B_4Br,6.2640000000,0.4460726663,-17.37435,-18780.516254,-2971.91165,-233.135050,-87.81557,4122.95617,-22073.37853,15.21192,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_1B_4F_1B_4F_1B_4F,4.4188000000,0.6964687470,-15.10938,-5267.322959,-1215.22458,-77.532268,-19.35896,922.98154,-6579.43876,17.37155,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_2B_4H_2B_4H_2B_4H,5.0388000000,0.7819607765,-10.61765,-4586.461232,-467.43296,-45.816254,-16.54159,533.54769,-5116.25204,7.47762,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_ntn_edge_1B_2CN,37.4580000000,2.4797467691,-22.27871,-61806.865389,-19992.52558,-3270.813556,-857.46904,17238.84668,-85927.67356,86.78044,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH_ntn_edge,7.2574000000,1.4722767831,-18.68806,-38488.019918,-15724.86901,-986.630630,-259.81611,9090.93420,-55459.33566,34.50961,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4CN_ntn_edge_1B_4CN,54.5632000000,3.2660483487,-24.98816,-99472.077699,-39405.22462,-6816.119589,-1562.33305,32696.77238,-147255.75495,128.28791,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2Br_ntn_edge_ntn_edge,25.7460000000,1.3876040431,-19.40442,-43125.620603,-6177.14707,-1414.503287,-454.77912,7801.27509,-51172.05008,55.94547,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2F_2B_2F_2B_2F,6.2160000000,0.7629640154,-12.72983,-6292.893650,-1460.09653,-57.529475,-12.24825,1018.75413,-7822.76790,9.19775,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2OH_2B_2OH_2B_2OH,10.3168000000,1.2967268587,-16.31755,-11662.352457,-5740.69943,-161.185733,-56.68225,2488.86466,-17620.91987,15.28123,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4CN_2B_4CN_ntn_edge,16.7992000000,1.7119612131,-18.76909,-23425.027512,-13115.18696,-512.605329,-151.24448,4240.44384,-37204.06428,32.70156,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3_1B_2CF3,18.4664000000,1.3172754606,-20.12254,-33021.641178,-5875.57978,-1073.218648,-322.35367,7029.57013,-40292.79328,55.18952,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_ntn_edge,28.2830000000,3.1446575283,-22.35977,-190640.143589,-81230.45780,-10903.929582,-2928.20128,46182.86476,-285702.73226,101.12436,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_2CF3_ntn_edge,34.3832000000,1.7993343280,-22.68158,-71492.133931,-12235.74702,-2060.945420,-696.64027,14380.81381,-86485.46664,69.41891,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_4CN_ntn_edge,67.2976000000,4.0040145020,-25.63997,-126660.641506,-70717.50287,-7568.813774,-1587.99545,30084.13437,-206534.95360,132.04995,99529.86363115794666,co2_313K_1Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_1B_2OH,103.3672000000,4.0379677268,-27.02263,-204726.165290,-60470.92612,-17494.103448,-5667.14233,52038.85017,-288358.33719,183.17567,99529.86363115794666,co2_313K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2Br_ntn_edge,72.6668000000,2.3065460850,-27.85165,-179072.054205,-17635.04258,-11255.130784,-3993.16774,34664.16043,-211955.39531,164.63384,99529.86363115794666,co2_313K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2OH_ntn_edge,109.8344000000,5.6532538454,-30.78352,-217153.731927,-118293.26431,-28415.614087,-8460.24866,41751.96236,-372322.85899,251.14216,99529.86363115794666,co2_313K_1Bar
OPT_mrc_sym_6_mc_3_1AN_C_2B_2Br_2B_2Br,8.4798000000,0.5520507602,-15.40961,-24234.215219,-2299.93380,-326.884897,-112.50258,3642.31069,-26973.53649,18.36689,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_1B_2CF3,25.4852000000,0.7300027231,-16.68794,-32960.837252,-10542.35860,-593.537098,-168.57176,8249.36859,-44265.30471,22.32865,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_2B_2Br,4.0568000000,0.5458500270,-13.81330,-4711.292132,-894.00450,-47.500641,-10.68621,788.70197,-5663.48348,10.56680,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_2Br,34.6528000000,1.0048490350,-17.53910,-54554.993666,-5711.73903,-1220.207611,-392.63575,11613.48756,-61879.57606,33.48419,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4H,23.9196000000,1.2369460784,-15.68015,-31716.000996,-4962.18290,-559.260213,-137.29324,4963.53517,-37374.73735,22.83216,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2CN,76.6004000000,3.6200378519,-24.02295,-130211.122791,-71638.36920,-7587.425867,-1365.49920,32603.60298,-210802.41706,109.01034,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2CF3,3.9076000000,0.6280452998,-15.61562,-5299.957207,-898.48001,-61.268724,-18.41439,980.72343,-6278.12033,14.95732,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4F,3.0132000000,0.6431556745,-13.85714,-3259.882133,-976.31738,-35.965028,-9.72809,549.98288,-4281.89263,11.39988,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2SH,53.2500000000,2.3651187543,-21.41951,-90555.595881,-26558.84237,-3917.432245,-1064.82942,26890.79081,-122096.69991,73.23556,99529.86363115794666,co2_313K_1Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NO2,5.3720000000,1.0496649744,-16.79328,-6224.449487,-3407.64598,-121.998677,-27.39631,1674.57255,-9781.49046,19.82955,99529.86363115794666,co2_313K_1Bar
OPT_pcu_sym_6_mc_3_1B_2OH,10.2320000000,1.4769452941,-19.54448,-13372.383312,-7384.13885,-448.685398,-143.55300,4595.93566,-21348.76056,42.65936,99529.86363115794666,co2_313K_1Bar
OPT_pcu_sym_6_mc_3_2B_2OH,12.0188000000,1.2622016029,-17.02007,-14442.702380,-7801.75122,-241.601985,-56.97920,3072.99306,-22543.03479,21.17243,99529.86363115794666,co2_313K_1Bar
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,19.9556000000,1.6733722324,-17.83032,-26899.853825,-11274.84631,-689.436251,-226.88446,6221.28435,-39091.02085,29.03332,99529.86363115794666,co2_313K_1Bar
OPT_pts_sym_5_mc_2_1AN_C_1B_2NH2,20.7590000000,1.7541404963,-19.07147,-67541.025004,-21130.16792,-2070.211246,-462.97105,10603.83405,-91204.37522,51.74890,99529.86363115794666,co2_313K_1Bar
OPT_pts_sym_5_mc_2_1AN_C_2B_2NO2,15.1100000000,1.1489644447,-18.09477,-18807.683071,-11922.93821,-505.401688,-142.99875,4569.02819,-31379.02172,22.34661,99529.86363115794666,co2_313K_1Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_1B_4CN,16.7400000000,2.3851573014,-21.11636,-24678.255588,-12750.78201,-1147.237953,-309.38567,7201.25983,-38885.66122,68.08581,99529.86363115794666,co2_313K_1Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_2B_4CN,16.0012000000,1.4228822126,-18.89983,-20654.995046,-12260.11847,-411.025680,-68.20431,6136.09181,-33394.34350,23.86408,99529.86363115794666,co2_313K_1Bar
OPT_pyr_sym_6_mc_3_sym_3_on_2_2B_2CH3,8.8732000000,1.1424754222,-15.47573,-11846.437582,-2272.17205,-124.738544,-42.98757,1976.74247,-14286.33575,13.36252,99529.86363115794666,co2_313K_1Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,12.0348000000,1.0296145820,-14.76861,-15082.589292,-1954.88935,-205.555466,-59.30313,2633.79814,-17302.33723,15.29348,99529.86363115794666,co2_313K_1Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,4.6032000000,0.5495347198,-12.02428,-4848.087225,-504.32665,-41.271097,-8.57779,641.28893,-5402.26277,7.64918,99529.86363115794666,co2_313K_1Bar
OPT_reo_sym_8_mc_9_1B_2CF3,39.2528000000,0.8097082339,-22.63777,-70841.354510,-24426.23008,-1516.060647,-680.26880,17292.19878,-97463.91404,42.75939,99529.86363115794666,co2_313K_1Bar
OPT_reo_sym_8_mc_9_2B_2CF3,8.5964000000,0.9990214950,-21.29103,-16036.964642,-5134.57009,-270.609764,-93.16889,3460.38083,-21535.31338,34.62900,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_1B_2F,10.3388000000,0.8169846801,-15.60945,-12128.076430,-4102.99764,-256.067928,-69.46344,2739.72897,-16556.60543,14.16692,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_2B_2CN,25.8448000000,1.3334308036,-14.91822,-29330.835830,-15039.92736,-572.419703,-175.78699,3696.26164,-45118.96988,13.02977,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_1B_2F,14.7280000000,1.2923949580,-16.83680,-21859.624567,-3561.48702,-430.869908,-158.52182,3751.50321,-26010.50332,18.48879,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2F,15.9856000000,0.9529079028,-13.41572,-16966.661035,-2892.91554,-195.920812,-66.04791,3140.03174,-20121.54530,7.63855,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NO2,16.4396000000,1.3152826698,-18.08997,-25523.685966,-13987.59057,-618.641988,-142.60404,3374.62700,-40272.52256,32.39586,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_2B_2CN,25.3184000000,1.5221254017,-15.37285,-32648.135814,-15080.58977,-834.517944,-225.71042,4753.98723,-48788.95395,16.44877,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_2OH,23.6776000000,2.4371991806,-20.22008,-41452.557133,-26062.52963,-1440.957105,-582.58029,5757.32467,-69538.62416,46.55371,99529.86363115794666,co2_313K_1Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_4Br,20.2988000000,0.4818401362,-14.85305,-31173.637271,-4348.14178,-435.775954,-173.98662,3790.58952,-36131.54163,13.47331,99529.86363115794666,co2_313K_1Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_1B_4Br,18.3602000000,0.7529937187,-18.55226,-60063.726868,-6826.97862,-1636.719635,-456.25614,12865.36756,-68983.68127,33.96886,99529.86363115794666,co2_313K_1Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_2B_4CN,17.3092000000,1.5391941101,-17.96657,-22555.233707,-12446.56719,-464.857664,-107.40432,5123.57318,-35574.06288,23.17176,99529.86363115794666,co2_313K_1Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_1B_2OH,16.1738000000,1.5082570064,-16.38157,-42326.590106,-22685.65871,-1085.785000,-381.56840,7213.23996,-66479.60221,28.94400,99529.86363115794666,co2_313K_1Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_2B_2OH,10.0444000000,1.2624886845,-15.53328,-11530.169983,-5185.21354,-168.739985,-54.04839,2754.10841,-16938.17190,13.19425,99529.86363115794666,co2_313K_1Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_1B_2F,15.0908000000,1.5307608102,-20.78729,-59158.402718,-11048.14467,-2397.499097,-703.55270,9707.60043,-73307.59918,45.69347,99529.86363115794666,co2_313K_1Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_2B_2NO2,20.6172000000,1.2198268434,-18.42217,-28163.536198,-12866.03288,-806.346088,-168.75476,4585.75767,-42004.66993,25.88334,99529.86363115794666,co2_313K_1Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_1B_2NH2,25.1887000000,2.9036633419,-22.97885,-222920.913126,-87554.92312,-10818.418602,-3879.83551,24101.88339,-325174.09036,105.31072,99529.86363115794666,co2_313K_1Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_2B_2NO2,23.5020000000,1.4773113547,-19.76729,-38388.068559,-19695.68857,-1336.905703,-355.73850,5107.96820,-59776.40133,38.79879,99529.86363115794666,co2_313K_1Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_1B_2OH,19.7872000000,1.9935204656,-19.33843,-54711.448534,-28777.94390,-1983.222827,-711.76992,15399.69577,-86184.38518,40.39649,99529.86363115794666,co2_313K_1Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_2B_2OH,13.8696000000,1.8352930386,-17.78108,-17370.467086,-11594.67039,-324.119366,-75.00097,3913.52638,-29364.25780,20.44858,99529.86363115794666,co2_313K_1Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_1B_2NH2,26.5412000000,2.7127715269,-19.46319,-40269.826762,-21604.56353,-1484.620260,-432.92487,7454.21594,-63791.93542,57.75664,99529.86363115794666,co2_313K_1Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_2B_2OH,13.8812000000,1.8426096957,-17.17124,-16416.700010,-11345.13780,-333.074469,-95.52598,3298.68961,-28190.43826,20.54222,99529.86363115794666,co2_313K_1Bar
OPT_sqca_sym_8_mc_9_sym_3_on_2_1B_2OH_1B_2OH,93.6380000000,2.2924970518,-20.32863,-160409.695308,-56559.69586,-5647.352556,-1775.08671,29072.47683,-224391.83043,62.21397,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_1B_2OH,10.5104000000,1.6865637057,-20.93058,-15371.081975,-8018.28507,-705.394131,-203.53172,3649.66802,-24298.29290,29.99023,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_2B_4Br,10.5540000000,0.4703600008,-15.31959,-13627.379316,-3378.47079,-172.842501,-53.39688,2706.44181,-17232.08948,11.93924,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_1B_4Br,18.7272000000,0.7546188891,-17.51687,-33800.930547,-4368.42197,-640.724883,-235.35083,4560.48522,-39045.42823,25.46614,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_4F,16.9148000000,0.8361342023,-13.63385,-18053.265069,-4606.20431,-249.565209,-80.31862,2848.86568,-22989.35321,8.43245,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_4Br,14.4952000000,0.6213889627,-18.93438,-23352.426199,-5396.75098,-556.987213,-193.12085,5145.64710,-29499.28524,31.13582,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_4Br,12.4190000000,0.5895888083,-15.39256,-47056.450704,-7506.89394,-665.125176,-168.56729,4585.34779,-55397.03711,17.51682,99529.86363115794666,co2_313K_1Bar
OPT_ssa_sym_5_on_9_sym_5_mc_2_1B_4F,17.8236000000,0.7660587069,-15.76993,-23752.746904,-20558.41374,-467.233808,73.77881,3511.36702,-44704.61564,18.08343,99529.86363115794666,co2_313K_1Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2F,13.4372000000,1.8362427470,-19.77823,-23021.945148,-5468.25933,-571.414072,-192.25650,4258.47125,-29253.87504,36.47581,99529.86363115794666,co2_313K_1Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2CN,16.9588000000,2.0575598196,-17.20804,-20665.398072,-14059.65178,-776.710867,-222.74147,3623.97370,-35724.50219,24.71491,99529.86363115794666,co2_313K_1Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2Br,11.6544000000,1.3635991414,-20.65558,-21990.320855,-2901.16298,-633.534957,-203.01516,3518.85261,-25728.03395,34.04908,99529.86363115794666,co2_313K_1Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_2CF3,11.9808000000,0.9135939756,-16.67999,-16246.965923,-5935.50902,-226.420899,-45.20045,3879.68471,-22454.09629,13.78842,99529.86363115794666,co2_313K_1Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_4F,10.4180000000,1.0376202390,-15.88508,-11371.556242,-6653.25390,-195.677039,-73.26699,2556.39548,-18293.75417,12.32347,99529.86363115794666,co2_313K_1Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_1B_4CN_1B_4CN,14.2928000000,1.3393028520,-16.14322,-17077.701790,-7192.74143,-476.931349,-142.10228,2742.77305,-24889.47684,23.88488,99529.86363115794666,co2_313K_1Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,16.8844000000,1.3756173329,-12.36133,-16247.524061,-9139.29655,-227.492457,-61.25145,2209.95617,-25675.56453,9.33894,99529.86363115794666,co2_313K_1Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2CN_ntn_edge,12.0488000000,1.5725111754,-18.21475,-15822.220161,-5437.55531,-416.559906,-146.51724,4484.48586,-21822.85261,27.80862,99529.86363115794666,co2_313K_1Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2SH_ntn_edge,13.3964000000,1.6510884472,-17.60992,-20430.408296,-5236.18606,-570.532964,-139.40618,2962.11594,-26376.53350,31.07060,99529.86363115794666,co2_313K_1Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,17.0080000000,1.3856873563,-16.00855,-17137.615776,-8758.06606,-229.817367,-34.84166,4559.17392,-26160.34087,9.82399,99529.86363115794666,co2_313K_1Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4CN,65.7580000000,3.2647028002,-24.21033,-129433.675073,-43539.14904,-7364.514356,-1537.41722,23670.26305,-181874.75570,119.49701,99529.86363115794666,co2_313K_1Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,10.0978000000,1.9001828573,-18.84076,-27965.930348,-11229.32692,-1099.058854,-300.52493,7188.33736,-40594.84105,28.67017,99529.86363115794666,co2_313K_1Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4Br,32.3592000000,1.5956491265,-19.66651,-64633.417239,-17234.18743,-1797.916418,-340.87543,9590.36204,-84006.39652,71.78930,99529.86363115794666,co2_313K_1Bar
OPT_sur_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,13.4984000000,1.4615801376,-17.17616,-18025.595131,-5351.44324,-367.814239,-103.52166,3206.32280,-23848.37427,23.94454,99529.86363115794666,co2_313K_1Bar
OPT_svnd_sym_6_mc_3_sym_3_on_2_1B_2CH3_1B_2CH3,11.5264000000,1.2852729870,-15.39017,-16130.375386,-1614.57065,-234.791302,-76.72949,2727.81331,-18056.46683,19.37942,99529.86363115794666,co2_313K_1Bar
